time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3.0,2,998,2,0,0
4.0,2,998,2,0,0
5.0,3,997,3,1,0
6.0,3,997,3,1,0
7.0,3,997,3,1,0
8.0,4,996,4,1,0
9.0,4,996,4,1,0
10.0,5,994,5,1,0
11.0,5,994,5,1,0
12.0,9,990,9,2,0
13.0,10,988,10,2,0
14.0,11,987,11,2,0
15.0,15,983,15,2,0
16.0,20,978,20,2,0
17.0,32,966,32,3,0
18.0,42,955,42,3,0
19.0,47,949,47,2,1
20.0,53,941,53,2,1
21.0,67,927,67,2,1
22.0,78,913,78,2,1
23.0,86,903,86,2,1
24.0,106,882,106,2,1
25.0,112,872,112,2,1
26.0,117,861,117,1,2
27.0,131,836,131,1,2
28.0,145,811,145,1,2
29.0,159,791,159,1,2
30.0,160,782,160,1,2
31.0,154,773,154,0,3
32.0,149,764,149,0,3
33.0,149,754,149,0,3
34.0,135,747,135,0,3
35.0,130,742,130,0,3
36.0,126,735,126,0,3
37.0,106,730,106,0,3
38.0,86,725,86,0,3
39.0,71,720,71,0,3
40.0,66,716,66,0,3
41.0,59,714,59,0,3
42.0,51,713,51,0,3
43.0,42,712,42,0,3
44.0,36,711,36,0,3
45.0,31,711,31,0,3
46.0,27,708,27,1,3
47.0,24,706,24,1,3
48.0,19,706,19,1,3
49.0,15,705,15,1,3
50.0,11,705,11,1,3
51.0,10,704,10,1,3
52.0,10,703,10,2,3
53.0,9,703,9,2,3
54.0,9,702,9,2,3
55.0,9,702,9,2,3
56.0,8,701,8,2,3
57.0,6,701,6,2,3
58.0,7,700,7,2,3
59.0,6,700,6,2,3
60.0,5,700,5,1,4
61.0,4,700,4,1,4
62.0,4,700,4,1,4
63.0,4,700,4,1,4
64.0,3,700,3,1,4
65.0,4,699,4,1,4
66.0,2,699,2,0,5
67.0,2,699,2,0,5
68.0,1,699,1,0,5
69.0,1,699,1,0,5
70.0,1,699,1,0,5
71.0,1,699,1,0,5
72.0,1,699,1,0,5
73.0,1,699,1,0,5
74.0,1,699,1,0,5
75.0,0,699,0,0,5
76.0,0,699,0,0,5
77.0,0,699,0,0,5
78.0,0,699,0,0,5
79.0,0,699,0,0,5
80.0,0,699,0,0,5
81.0,0,699,0,0,5
82.0,0,699,0,0,5
83.0,0,699,0,0,5
84.0,0,699,0,0,5
85.0,0,699,0,0,5
86.0,0,699,0,0,5
87.0,0,699,0,0,5
88.0,0,699,0,0,5
89.0,0,699,0,0,5
90.0,0,699,0,0,5
91.0,0,699,0,0,5
92.0,0,699,0,0,5
93.0,0,699,0,0,5
94.0,0,699,0,0,5
95.0,0,699,0,0,5
96.0,0,699,0,0,5
97.0,0,699,0,0,5
98.0,0,699,0,0,5
99.0,0,699,0,0,5
100.0,0,699,0,0,5
