time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3.0,2,998,2,0,0
4.0,2,998,2,0,0
5.0,3,997,3,0,0
6.0,3,997,3,0,0
7.0,3,997,3,0,0
8.0,4,996,4,0,0
9.0,6,994,6,0,0
10.0,8,991,8,0,0
11.0,12,987,12,0,0
12.0,16,983,16,0,0
13.0,19,979,19,0,0
14.0,29,969,29,0,0
15.0,31,966,31,0,0
16.0,40,957,40,0,0
17.0,55,942,55,0,0
18.0,62,934,62,0,0
19.0,80,914,80,1,0
20.0,87,904,87,1,0
21.0,99,888,99,1,0
22.0,109,874,109,1,0
23.0,123,856,123,1,0
24.0,139,830,139,1,0
25.0,152,814,152,1,0
26.0,162,795,162,1,0
27.0,165,777,165,1,0
28.0,162,772,162,1,0
29.0,153,762,153,1,0
30.0,153,752,153,1,0
31.0,145,744,145,1,0
32.0,144,731,144,1,0
33.0,132,724,132,0,1
34.0,114,716,114,0,1
35.0,108,706,108,0,1
36.0,93,702,93,0,1
37.0,77,700,77,0,1
38.0,76,696,76,0,1
39.0,70,692,70,0,1
40.0,65,687,65,0,1
41.0,60,684,60,0,1
42.0,48,683,48,0,1
43.0,42,682,42,0,1
44.0,35,681,35,0,1
45.0,27,679,27,0,1
46.0,25,677,25,0,1
47.0,25,675,25,0,1
48.0,22,674,22,0,1
49.0,18,674,18,0,1
50.0,15,672,15,0,1
51.0,13,671,13,0,1
52.0,12,671,12,0,1
53.0,11,671,11,0,1
54.0,11,670,11,0,1
55.0,10,669,10,0,1
56.0,8,669,8,0,1
57.0,7,668,7,0,1
58.0,6,668,6,0,1
59.0,6,668,6,0,1
60.0,5,667,5,0,1
61.0,4,667,4,0,1
62.0,4,667,4,0,1
63.0,4,667,4,0,1
64.0,3,667,3,0,1
65.0,2,667,2,0,1
66.0,2,667,2,0,1
67.0,1,667,1,0,1
68.0,1,667,1,0,1
69.0,1,667,1,0,1
70.0,0,667,0,0,1
71.0,0,667,0,0,1
72.0,0,667,0,0,1
73.0,0,667,0,0,1
74.0,0,667,0,0,1
75.0,0,667,0,0,1
76.0,0,667,0,0,1
77.0,0,667,0,0,1
78.0,1,666,1,0,1
79.0,1,666,1,0,1
80.0,1,666,1,0,1
81.0,1,666,1,0,1
82.0,1,666,1,0,1
83.0,1,666,1,0,1
84.0,1,666,1,0,1
85.0,1,666,1,0,1
86.0,1,666,1,0,1
87.0,1,666,1,0,1
88.0,0,666,0,0,1
89.0,0,666,0,0,1
90.0,0,666,0,0,1
91.0,0,666,0,0,1
92.0,0,666,0,0,1
93.0,0,666,0,0,1
94.0,0,666,0,0,1
95.0,0,666,0,0,1
96.0,0,666,0,0,1
97.0,0,666,0,0,1
98.0,0,666,0,0,1
99.0,0,666,0,0,1
100.0,0,666,0,0,1
