time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4,1,999,1,0,0
5,1,999,1,0,0
6,1,999,1,0,0
7.0,2,998,2,0,0
8.0,2,998,2,0,0
9.0,3,997,3,0,0
10.0,3,996,3,0,0
11.0,3,996,3,0,0
12.0,3,996,3,0,0
13.0,3,996,3,0,0
14.0,3,996,3,0,0
15.0,3,996,3,0,0
16.0,3,996,3,0,0
17.0,2,996,2,0,0
18.0,3,995,3,0,0
19.0,2,995,2,0,0
20.0,1,995,1,0,0
21.0,1,995,1,0,0
22.0,1,995,1,0,0
23.0,1,995,1,0,0
24.0,2,994,2,0,0
25.0,5,991,5,0,0
26.0,6,990,6,0,0
27.0,8,988,8,0,0
28.0,8,987,8,0,0
29.0,10,985,10,0,0
30.0,12,983,12,0,0
31.0,17,978,17,1,0
32.0,19,976,19,1,0
33.0,24,971,24,1,0
34.0,28,966,28,1,0
35.0,31,960,31,1,0
36.0,32,958,32,1,0
37.0,34,954,34,1,0
38.0,37,950,37,1,0
39.0,41,944,41,1,0
40.0,45,938,45,1,0
41.0,52,927,52,1,0
42.0,58,919,58,1,0
43.0,61,911,61,1,0
44.0,63,904,63,1,0
45.0,63,897,63,0,1
46.0,66,892,66,1,1
47.0,70,884,70,1,1
48.0,78,872,78,1,1
49.0,80,864,80,1,1
50.0,86,852,86,1,1
51.0,85,842,85,1,1
52.0,83,836,83,1,1
53.0,85,826,85,1,1
54.0,84,820,84,1,1
55.0,84,813,84,1,1
56.0,87,806,87,1,1
57.0,84,801,84,1,1
58.0,76,797,76,1,1
59.0,70,795,70,1,1
60.0,62,790,62,0,2
61.0,55,787,55,0,2
62.0,51,785,51,0,2
63.0,43,783,43,0,2
64.0,41,779,41,0,2
65.0,34,779,34,0,2
66.0,29,777,29,0,2
67.0,25,776,25,0,2
68.0,24,773,24,0,2
69.0,24,771,24,0,2
70.0,21,769,21,0,2
71.0,19,768,19,0,2
72.0,20,765,20,0,2
73.0,19,764,19,0,2
74.0,17,762,17,0,2
75.0,19,760,19,0,2
76.0,17,760,17,0,2
77.0,18,758,18,0,2
78.0,16,757,16,0,2
79.0,15,756,15,0,2
80.0,14,755,14,0,2
81.0,14,754,14,0,2
82.0,11,754,11,0,2
83.0,11,753,11,0,2
84.0,12,750,12,0,2
85.0,10,750,10,0,2
86.0,12,748,12,0,2
87.0,12,746,12,0,2
88.0,11,746,11,0,2
89.0,11,745,11,0,2
90.0,10,745,10,0,2
91.0,9,745,9,0,2
92.0,9,745,9,0,2
93.0,8,745,8,0,2
94.0,5,745,5,0,2
95.0,5,745,5,0,2
96.0,3,745,3,0,2
97.0,1,745,1,0,2
98.0,2,744,2,0,2
99.0,1,744,1,0,2
100.0,1,744,1,0,2
