time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,998,2,0,0
2.0,2,998,2,0,0
3.0,2,998,2,0,0
4.0,2,998,2,0,0
5.0,2,998,2,0,0
6.0,3,997,3,0,0
7.0,3,997,3,0,0
8.0,3,997,3,0,0
9.0,6,994,6,0,0
10.0,7,992,7,0,0
11.0,6,992,6,0,0
12.0,7,991,7,0,0
13.0,7,991,7,0,0
14.0,8,990,8,0,0
15.0,10,988,10,0,0
16.0,10,987,10,0,0
17.0,11,986,11,0,0
18.0,12,985,12,0,0
19.0,10,984,10,0,0
20.0,10,982,10,0,0
21.0,12,980,12,0,0
22.0,18,973,18,0,0
23.0,25,966,25,1,0
24.0,30,960,30,1,0
25.0,37,951,37,1,0
26.0,47,940,47,1,0
27.0,57,929,57,1,0
28.0,64,921,64,1,0
29.0,72,912,72,1,0
30.0,83,899,83,2,0
31.0,95,885,95,2,0
32.0,104,869,104,3,0
33.0,115,852,115,4,0
34.0,128,833,128,7,0
35.0,131,821,131,9,0
36.0,129,812,129,11,0
37.0,134,795,134,10,1
38.0,135,786,135,10,1
39.0,131,781,131,10,1
40.0,133,767,133,12,1
41.0,130,756,130,12,1
42.0,118,753,118,12,1
43.0,107,748,107,13,1
44.0,97,741,97,12,2
45.0,92,736,92,12,2
46.0,89,731,89,12,3
47.0,73,729,73,11,4
48.0,65,725,65,8,7
49.0,60,723,60,6,9
50.0,47,722,47,4,11
51.0,39,719,39,4,11
52.0,36,719,36,4,11
53.0,33,718,33,4,11
54.0,25,717,25,2,13
55.0,22,715,22,2,13
56.0,18,715,18,2,13
57.0,16,714,16,2,14
58.0,13,713,13,2,14
59.0,13,711,13,2,14
60.0,12,710,12,1,15
61.0,9,710,9,1,15
62.0,10,709,10,1,15
63.0,9,709,9,1,15
64.0,9,708,9,1,15
65.0,7,708,7,1,15
66.0,7,708,7,1,15
67.0,7,708,7,1,15
68.0,7,707,7,1,15
69.0,5,707,5,1,15
70.0,4,707,4,1,15
71.0,3,707,3,0,16
72.0,2,707,2,0,16
73.0,3,706,3,0,16
74.0,2,706,2,0,16
75.0,2,706,2,0,16
76.0,2,706,2,0,16
77.0,2,706,2,0,16
78.0,1,706,1,0,16
79.0,1,706,1,0,16
80.0,1,706,1,0,16
81.0,1,706,1,0,16
82.0,1,706,1,0,16
83.0,0,706,0,0,16
84.0,0,706,0,0,16
85.0,0,706,0,0,16
86.0,0,706,0,0,16
87.0,1,705,1,1,16
88.0,1,705,1,1,16
89.0,1,705,1,1,16
90.0,1,705,1,1,16
91.0,1,705,1,1,16
92.0,1,705,1,1,16
93.0,1,705,1,1,16
94.0,1,705,1,1,16
95.0,1,705,1,1,16
96.0,1,705,1,1,16
97.0,1,705,1,1,16
98.0,1,705,1,1,16
99.0,1,705,1,1,16
100.0,1,705,1,1,16
