time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,4,996,4,2,0
2.0,12,988,12,4,0
3.0,103,897,103,15,0
4.0,449,551,449,68,0
5.0,832,168,832,123,0
6.0,977,23,977,151,0
7.0,998,2,998,156,0
8.0,1000,0,1000,157,0
9.0,1000,0,1000,157,0
10.0,1000,0,1000,157,0
11.0,998,0,998,157,0
12.0,992,0,992,157,0
13.0,912,0,912,157,0
14.0,618,0,618,156,1
15.0,289,0,289,155,2
16.0,171,0,171,153,4
17.0,144,0,144,142,15
18.0,89,0,89,89,68
19.0,34,0,34,34,123
20.0,6,0,6,6,151
21.0,1,0,1,1,156
22.0,0,0,0,0,157
23.0,0,0,0,0,157
24.0,0,0,0,0,157
25.0,0,0,0,0,157
26.0,0,0,0,0,157
27.0,0,0,0,0,157
28.0,0,0,0,0,157
29.0,0,0,0,0,157
30.0,0,0,0,0,157
31.0,0,0,0,0,157
32.0,0,0,0,0,157
33.0,0,0,0,0,157
34.0,0,0,0,0,157
35.0,0,0,0,0,157
36.0,0,0,0,0,157
37.0,0,0,0,0,157
38.0,0,0,0,0,157
39.0,0,0,0,0,157
40.0,0,0,0,0,157
41.0,0,0,0,0,157
42.0,0,0,0,0,157
43.0,0,0,0,0,157
44.0,0,0,0,0,157
45.0,0,0,0,0,157
46.0,0,0,0,0,157
47.0,0,0,0,0,157
48.0,0,0,0,0,157
49.0,0,0,0,0,157
50.0,0,0,0,0,157
51.0,0,0,0,0,157
52.0,0,0,0,0,157
53.0,0,0,0,0,157
54.0,0,0,0,0,157
55.0,0,0,0,0,157
56.0,0,0,0,0,157
57.0,0,0,0,0,157
58.0,0,0,0,0,157
59.0,0,0,0,0,157
60.0,0,0,0,0,157
61.0,0,0,0,0,157
62.0,0,0,0,0,157
63.0,0,0,0,0,157
64.0,0,0,0,0,157
65.0,0,0,0,0,157
66.0,0,0,0,0,157
67.0,0,0,0,0,157
68.0,0,0,0,0,157
69.0,0,0,0,0,157
70.0,0,0,0,0,157
71.0,0,0,0,0,157
72.0,0,0,0,0,157
73.0,0,0,0,0,157
74.0,0,0,0,0,157
75.0,0,0,0,0,157
76.0,0,0,0,0,157
77.0,0,0,0,0,157
78.0,0,0,0,0,157
79.0,0,0,0,0,157
80.0,0,0,0,0,157
81.0,0,0,0,0,157
82.0,0,0,0,0,157
83.0,0,0,0,0,157
84.0,0,0,0,0,157
85.0,0,0,0,0,157
86.0,0,0,0,0,157
87.0,0,0,0,0,157
88.0,0,0,0,0,157
89.0,0,0,0,0,157
90.0,0,0,0,0,157
91.0,0,0,0,0,157
92.0,0,0,0,0,157
93.0,0,0,0,0,157
94.0,0,0,0,0,157
95.0,0,0,0,0,157
96.0,0,0,0,0,157
97.0,0,0,0,0,157
98.0,0,0,0,0,157
99.0,0,0,0,0,157
100.0,0,0,0,0,157
