time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,988,2,0,0
2.0,2,988,2,0,0
3.0,3,987,3,0,0
4.0,3,987,3,0,0
5.0,5,985,5,0,0
6.0,5,985,5,0,0
7.0,8,982,8,0,0
8.0,8,982,8,0,0
9.0,8,982,8,0,0
10.0,9,980,9,0,0
11.0,8,980,8,0,0
12.0,10,978,10,0,0
13.0,11,976,11,0,0
14.0,12,975,12,0,0
15.0,10,975,10,0,0
16.0,10,975,10,0,0
17.0,12,970,12,0,0
18.0,13,969,13,0,0
19.0,15,967,15,0,0
20.0,15,965,15,0,0
21.0,18,962,18,0,0
22.0,22,956,22,0,0
23.0,24,952,24,0,0
24.0,28,947,28,0,0
25.0,30,945,30,0,0
26.0,36,939,36,0,0
27.0,43,927,43,0,0
28.0,50,919,50,0,0
29.0,53,914,53,0,0
30.0,62,903,62,0,0
31.0,70,892,70,0,0
32.0,70,886,70,0,0
33.0,77,875,77,0,0
34.0,79,868,79,0,0
35.0,91,854,91,0,0
36.0,97,842,97,0,0
37.0,92,835,92,0,0
38.0,88,831,88,0,0
39.0,91,823,91,0,0
40.0,88,815,88,0,0
41.0,88,804,88,0,0
42.0,96,790,96,0,0
43.0,96,779,96,0,0
44.0,101,767,101,0,0
45.0,98,756,98,0,0
46.0,96,746,96,0,0
47.0,96,739,96,0,0
48.0,107,724,107,1,0
49.0,117,706,117,1,0
50.0,117,698,117,1,0
51.0,120,684,120,1,0
52.0,122,668,122,1,0
53.0,122,657,122,1,0
54.0,121,646,121,1,0
55.0,121,635,121,1,0
56.0,119,627,119,1,0
57.0,118,621,118,1,0
58.0,109,616,109,1,0
59.0,105,602,105,1,0
60.0,104,595,104,1,0
61.0,95,590,95,1,0
62.0,82,586,82,0,1
63.0,76,581,76,0,1
64.0,68,578,68,0,1
65.0,66,569,66,0,1
66.0,61,566,61,0,1
67.0,62,559,62,0,1
68.0,60,556,60,0,1
69.0,52,550,52,0,1
70.0,50,545,50,0,1
71.0,49,541,49,0,1
72.0,47,539,47,0,1
73.0,44,537,44,0,1
74.0,45,533,45,0,1
75.0,40,529,40,0,1
76.0,41,525,41,0,1
77.0,36,523,36,0,1
78.0,37,519,37,0,1
79.0,32,518,32,0,1
80.0,28,517,28,0,1
81.0,27,514,27,0,1
82.0,29,510,29,0,1
83.0,29,508,29,0,1
84.0,27,506,27,0,1
85.0,25,504,25,0,1
86.0,24,501,24,0,1
87.0,22,501,22,0,1
88.0,19,500,19,0,1
89.0,18,500,18,0,1
90.0,18,499,18,0,1
91.0,16,498,16,0,1
92.0,13,497,13,0,1
93.0,12,496,12,0,1
94.0,12,494,12,0,1
95.0,11,493,11,0,1
96.0,8,493,8,0,1
97.0,9,492,9,0,1
98.0,8,492,8,0,1
99.0,8,492,8,0,1
100.0,9,490,9,0,1
