time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,998,2,0,0
2.0,4,996,4,0,0
3.0,5,995,5,0,0
4.0,14,986,14,1,0
5.0,23,977,23,1,0
6.0,60,940,60,3,0
7.0,126,874,126,9,0
8.0,229,771,229,17,0
9.0,334,666,334,25,0
10.0,405,594,405,32,0
11.0,445,553,445,37,0
12.0,463,533,463,37,0
13.0,465,530,465,37,0
14.0,461,526,461,37,0
15.0,453,525,453,37,0
16.0,418,525,418,37,0
17.0,358,525,358,37,0
18.0,262,525,262,36,1
19.0,165,525,165,36,1
20.0,98,525,98,34,3
21.0,56,525,56,28,9
22.0,28,525,28,20,17
23.0,17,525,17,12,25
24.0,6,525,6,5,32
25.0,0,525,0,0,37
26.0,0,525,0,0,37
27.0,0,525,0,0,37
28.0,0,525,0,0,37
29.0,0,525,0,0,37
30.0,0,525,0,0,37
31.0,0,525,0,0,37
32.0,0,525,0,0,37
33.0,0,525,0,0,37
34.0,0,525,0,0,37
35.0,0,525,0,0,37
36.0,0,525,0,0,37
37.0,0,525,0,0,37
38.0,0,525,0,0,37
39.0,0,525,0,0,37
40.0,0,525,0,0,37
41.0,0,525,0,0,37
42.0,0,525,0,0,37
43.0,0,525,0,0,37
44.0,0,525,0,0,37
45.0,0,525,0,0,37
46.0,0,525,0,0,37
47.0,0,525,0,0,37
48.0,0,525,0,0,37
49.0,0,525,0,0,37
50.0,0,525,0,0,37
51.0,0,525,0,0,37
52.0,0,525,0,0,37
53.0,0,525,0,0,37
54.0,0,525,0,0,37
55.0,0,525,0,0,37
56.0,0,525,0,0,37
57.0,0,525,0,0,37
58.0,0,525,0,0,37
59.0,0,525,0,0,37
60.0,0,525,0,0,37
61.0,0,525,0,0,37
62.0,0,525,0,0,37
63.0,0,525,0,0,37
64.0,0,525,0,0,37
65.0,0,525,0,0,37
66.0,0,525,0,0,37
67.0,0,525,0,0,37
68.0,0,525,0,0,37
69.0,0,525,0,0,37
70.0,0,525,0,0,37
71.0,0,525,0,0,37
72.0,0,525,0,0,37
73.0,0,525,0,0,37
74.0,0,525,0,0,37
75.0,0,525,0,0,37
76.0,0,525,0,0,37
77.0,0,525,0,0,37
78.0,0,525,0,0,37
79.0,0,525,0,0,37
80.0,0,525,0,0,37
81.0,0,525,0,0,37
82.0,0,525,0,0,37
83.0,0,525,0,0,37
84.0,0,525,0,0,37
85.0,0,525,0,0,37
86.0,0,525,0,0,37
87.0,0,525,0,0,37
88.0,0,525,0,0,37
89.0,0,525,0,0,37
90.0,0,525,0,0,37
91.0,0,525,0,0,37
92.0,0,525,0,0,37
93.0,0,525,0,0,37
94.0,0,525,0,0,37
95.0,0,525,0,0,37
96.0,0,525,0,0,37
97.0,0,525,0,0,37
98.0,0,525,0,0,37
99.0,0,525,0,0,37
100.0,0,525,0,0,37
