time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,949,1,0,0
2,1,949,1,0,0
3,1,949,1,0,0
4,1,949,1,0,0
5.0,2,948,2,0,0
6.0,2,948,2,0,0
7.0,2,948,2,0,0
8.0,2,948,2,0,0
9.0,3,947,3,0,0
10.0,2,947,2,0,0
11.0,3,946,3,0,0
12.0,3,946,3,0,0
13.0,4,945,4,0,0
14.0,6,943,6,0,0
15.0,5,943,5,0,0
16.0,7,941,7,0,0
17.0,12,936,12,0,0
18.0,14,934,14,0,0
19.0,19,928,19,0,0
20.0,27,920,27,0,0
21.0,33,913,33,0,0
22.0,36,910,36,0,0
23.0,42,903,42,0,0
24.0,52,891,52,0,0
25.0,71,872,71,0,0
26.0,88,853,88,0,0
27.0,99,837,99,0,0
28.0,110,824,110,0,0
29.0,134,794,134,0,0
30.0,157,763,157,0,0
31.0,176,737,176,0,0
32.0,197,713,197,0,0
33.0,225,678,225,0,0
34.0,257,634,257,0,0
35.0,268,604,268,0,0
36.0,286,567,286,0,0
37.0,298,539,298,0,0
38.0,321,503,321,0,0
39.0,332,462,332,0,0
40.0,325,438,325,0,0
41.0,332,405,332,0,0
42.0,327,386,327,0,0
43.0,311,367,311,0,0
44.0,288,346,288,0,0
45.0,285,319,285,0,0
46.0,260,307,260,0,0
47.0,254,285,254,0,0
48.0,237,266,237,0,0
49.0,207,255,207,0,0
50.0,190,248,190,0,0
51.0,170,235,170,0,0
52.0,158,228,158,0,0
53.0,144,223,144,0,0
54.0,132,214,132,0,0
55.0,107,212,107,0,0
56.0,98,209,98,0,0
57.0,77,208,77,0,0
58.0,63,203,63,0,0
59.0,55,200,55,0,0
60.0,49,199,49,0,0
61.0,40,195,40,0,0
62.0,34,194,34,0,0
63.0,31,192,31,0,0
64.0,22,192,22,0,0
65.0,21,191,21,0,0
66.0,18,191,18,0,0
67.0,17,191,17,0,0
68.0,12,191,12,0,0
69.0,9,191,9,0,0
70.0,9,190,9,0,0
71.0,5,190,5,0,0
72.0,4,190,4,0,0
73.0,2,190,2,0,0
74.0,2,190,2,0,0
75.0,1,190,1,0,0
76.0,1,190,1,0,0
77.0,1,190,1,0,0
78.0,1,190,1,0,0
79.0,1,190,1,0,0
80.0,0,190,0,0,0
81.0,0,190,0,0,0
82.0,0,190,0,0,0
83.0,0,190,0,0,0
84.0,0,190,0,0,0
85.0,0,190,0,0,0
86.0,0,190,0,0,0
87.0,0,190,0,0,0
88.0,0,190,0,0,0
89.0,0,190,0,0,0
90.0,0,190,0,0,0
91.0,0,190,0,0,0
92.0,0,190,0,0,0
93.0,0,190,0,0,0
94.0,0,190,0,0,0
95.0,0,190,0,0,0
96.0,0,190,0,0,0
97.0,0,190,0,0,0
98.0,0,190,0,0,0
99.0,0,190,0,0,0
100.0,0,190,0,0,0
