time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4,1,999,1,0,0
5,1,999,1,0,0
6,1,999,1,0,0
7,1,999,1,0,0
8.0,2,998,2,0,0
9.0,3,997,3,0,0
10.0,2,997,2,0,0
11.0,2,997,2,0,0
12.0,4,995,4,0,0
13.0,8,991,8,0,0
14.0,14,985,14,0,0
15.0,22,977,22,0,0
16.0,40,959,40,0,0
17.0,85,914,85,0,0
18.0,133,865,133,0,0
19.0,202,795,202,0,0
20.0,289,708,289,1,0
21.0,387,610,387,1,0
22.0,480,515,480,1,0
23.0,572,419,572,2,0
24.0,635,350,635,2,0
25.0,682,295,682,2,0
26.0,714,245,714,3,0
27.0,714,200,714,3,0
28.0,701,164,701,3,0
29.0,659,136,659,3,0
30.0,591,118,591,3,0
31.0,506,105,506,3,0
32.0,424,92,424,3,0
33.0,331,90,331,3,0
34.0,265,86,265,2,1
35.0,215,81,215,2,1
36.0,167,80,167,2,1
37.0,124,77,124,1,2
38.0,88,77,88,1,2
39.0,62,75,62,1,2
40.0,45,73,45,0,3
41.0,32,73,32,0,3
42.0,19,73,19,0,3
43.0,18,72,18,0,3
44.0,14,72,14,0,3
45.0,9,72,9,0,3
46.0,8,72,8,0,3
47.0,6,71,6,0,3
48.0,6,71,6,0,3
49.0,4,71,4,0,3
50.0,2,71,2,0,3
51.0,2,71,2,0,3
52.0,2,71,2,0,3
53.0,1,71,1,0,3
54.0,1,71,1,0,3
55.0,1,71,1,0,3
56.0,1,71,1,0,3
57.0,0,71,0,0,3
58.0,0,71,0,0,3
59.0,0,71,0,0,3
60.0,0,71,0,0,3
61.0,0,71,0,0,3
62.0,0,71,0,0,3
63.0,0,71,0,0,3
64.0,0,71,0,0,3
65.0,0,71,0,0,3
66.0,0,71,0,0,3
67.0,0,71,0,0,3
68.0,0,71,0,0,3
69.0,0,71,0,0,3
70.0,0,71,0,0,3
71.0,0,71,0,0,3
72.0,0,71,0,0,3
73.0,0,71,0,0,3
74.0,0,71,0,0,3
75.0,1,71,1,0,3
76.0,1,71,1,0,3
77.0,1,71,1,0,3
78.0,1,71,1,0,3
79.0,1,71,1,0,3
80.0,1,71,1,0,3
81.0,1,71,1,0,3
82.0,1,71,1,0,3
83.0,1,71,1,0,3
84.0,1,71,1,0,3
85.0,0,71,0,0,3
86.0,0,71,0,0,3
87.0,0,71,0,0,3
88.0,0,71,0,0,3
89.0,0,71,0,0,3
90.0,0,71,0,0,3
91.0,0,71,0,0,3
92.0,0,71,0,0,3
93.0,0,71,0,0,3
94.0,0,71,0,0,3
95.0,0,71,0,0,3
96.0,0,71,0,0,3
97.0,0,71,0,0,3
98.0,0,71,0,0,3
99.0,0,71,0,0,3
100.0,0,71,0,0,3
