time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2.0,3,997,3,0,0
3.0,4,996,4,0,0
4.0,4,996,4,0,0
5.0,5,995,5,0,0
6.0,9,991,9,0,0
7.0,14,986,14,0,0
8.0,23,977,23,0,0
9.0,43,957,43,0,0
10.0,82,917,82,0,0
11.0,136,863,136,1,0
12.0,190,807,190,1,0
13.0,265,731,265,1,0
14.0,355,641,355,1,0
15.0,448,547,448,1,0
16.0,539,452,539,1,0
17.0,615,371,615,1,0
18.0,685,292,685,1,0
19.0,726,231,726,1,0
20.0,731,186,731,1,0
21.0,699,165,699,1,0
22.0,666,142,666,1,0
23.0,601,131,601,1,0
24.0,534,108,534,2,0
25.0,450,97,450,1,1
26.0,361,91,361,1,1
27.0,284,87,284,1,1
28.0,209,83,209,1,1
29.0,152,79,152,1,1
30.0,108,78,108,1,1
31.0,91,74,91,1,1
32.0,70,72,70,1,1
33.0,59,72,59,1,1
34.0,39,70,39,1,1
35.0,28,70,28,1,1
36.0,23,69,23,1,1
37.0,20,68,20,1,1
38.0,15,68,15,0,2
39.0,12,67,12,0,2
40.0,12,66,12,0,2
41.0,8,66,8,0,2
42.0,6,66,6,0,2
43.0,6,66,6,0,2
44.0,4,66,4,0,2
45.0,4,66,4,0,2
46.0,3,66,3,0,2
47.0,2,66,2,0,2
48.0,2,66,2,0,2
49.0,1,66,1,0,2
50.0,0,66,0,0,2
51.0,0,66,0,0,2
52.0,0,66,0,0,2
53.0,0,66,0,0,2
54.0,0,66,0,0,2
55.0,0,66,0,0,2
56.0,0,66,0,0,2
57.0,0,66,0,0,2
58.0,0,66,0,0,2
59.0,0,66,0,0,2
60.0,1,66,1,0,2
61.0,1,66,1,0,2
62.0,1,66,1,0,2
63.0,1,66,1,0,2
64.0,1,66,1,0,2
65.0,1,66,1,0,2
66.0,1,66,1,0,2
67.0,1,66,1,0,2
68.0,1,66,1,0,2
69.0,1,66,1,0,2
70.0,0,66,0,0,2
71.0,0,66,0,0,2
72.0,0,66,0,0,2
73.0,0,66,0,0,2
74.0,0,66,0,0,2
75.0,0,66,0,0,2
76.0,0,66,0,0,2
77.0,0,66,0,0,2
78.0,0,66,0,0,2
79.0,0,66,0,0,2
80.0,0,66,0,0,2
81.0,0,66,0,0,2
82.0,0,66,0,0,2
83.0,0,66,0,0,2
84.0,0,66,0,0,2
85.0,0,66,0,0,2
86.0,0,66,0,0,2
87.0,0,66,0,0,2
88.0,0,66,0,0,2
89.0,0,66,0,0,2
90.0,0,66,0,0,2
91.0,1,66,1,0,2
92.0,1,66,1,0,2
93.0,1,66,1,0,2
94.0,1,66,1,0,2
95.0,1,66,1,0,2
96.0,1,66,1,0,2
97.0,1,66,1,0,2
98.0,1,66,1,0,2
99.0,1,66,1,0,2
100.0,1,66,1,0,2
