time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,998,2,0,0
2.0,2,998,2,0,0
3.0,6,994,6,0,0
4.0,12,988,12,0,0
5.0,24,976,24,0,0
6.0,47,953,47,0,0
7.0,70,930,70,0,0
8.0,127,873,127,1,0
9.0,195,805,195,1,0
10.0,276,723,276,4,0
11.0,354,644,354,5,0
12.0,470,528,470,6,0
13.0,559,435,559,6,0
14.0,621,367,621,6,0
15.0,682,294,682,9,0
16.0,710,243,710,10,0
17.0,729,201,729,10,0
18.0,704,170,704,10,0
19.0,658,148,658,10,0
20.0,594,133,594,10,0
21.0,531,118,531,10,0
22.0,426,107,426,9,1
23.0,337,103,337,9,1
24.0,272,97,272,6,4
25.0,204,94,204,5,5
26.0,157,90,157,4,6
27.0,117,88,117,4,6
28.0,87,87,87,4,6
29.0,62,87,62,1,9
30.0,47,86,47,0,10
31.0,33,85,33,0,10
32.0,22,85,22,0,10
33.0,18,85,18,0,10
34.0,12,85,12,0,10
35.0,9,85,9,0,10
36.0,6,84,6,0,10
37.0,4,84,4,0,10
38.0,4,83,4,0,10
39.0,4,83,4,0,10
40.0,3,83,3,0,10
41.0,3,82,3,0,10
42.0,3,82,3,0,10
43.0,3,82,3,0,10
44.0,3,82,3,0,10
45.0,3,82,3,0,10
46.0,2,82,2,0,10
47.0,2,82,2,0,10
48.0,1,82,1,0,10
49.0,1,82,1,0,10
50.0,1,82,1,0,10
51.0,0,82,0,0,10
52.0,0,82,0,0,10
53.0,0,82,0,0,10
54.0,0,82,0,0,10
55.0,0,82,0,0,10
56.0,0,82,0,0,10
57.0,0,82,0,0,10
58.0,0,82,0,0,10
59.0,0,82,0,0,10
60.0,0,82,0,0,10
61.0,0,82,0,0,10
62.0,0,82,0,0,10
63.0,0,82,0,0,10
64.0,0,82,0,0,10
65.0,0,82,0,0,10
66.0,0,82,0,0,10
67.0,0,82,0,0,10
68.0,0,82,0,0,10
69.0,0,82,0,0,10
70.0,0,82,0,0,10
71.0,0,82,0,0,10
72.0,0,82,0,0,10
73.0,0,82,0,0,10
74.0,0,82,0,0,10
75.0,0,82,0,0,10
76.0,0,82,0,0,10
77.0,0,82,0,0,10
78.0,0,82,0,0,10
79.0,0,82,0,0,10
80.0,0,82,0,0,10
81.0,0,82,0,0,10
82.0,0,82,0,0,10
83.0,0,82,0,0,10
84.0,0,82,0,0,10
85.0,0,82,0,0,10
86.0,0,82,0,0,10
87.0,0,82,0,0,10
88.0,0,82,0,0,10
89.0,0,82,0,0,10
90.0,0,82,0,0,10
91.0,0,82,0,0,10
92.0,0,82,0,0,10
93.0,0,82,0,0,10
94.0,0,82,0,0,10
95.0,0,82,0,0,10
96.0,0,82,0,0,10
97.0,0,82,0,0,10
98.0,0,82,0,0,10
99.0,0,82,0,0,10
100.0,0,82,0,0,10
