time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,997,3,0,0
2.0,5,995,5,0,0
3.0,7,993,7,0,0
4.0,14,986,14,0,0
5.0,20,980,20,0,0
6.0,33,967,33,0,0
7.0,64,936,64,0,0
8.0,94,906,94,0,0
9.0,159,841,159,1,0
10.0,234,765,234,3,0
11.0,326,671,326,3,0
12.0,410,585,410,5,0
13.0,494,499,494,5,0
14.0,574,412,574,6,0
15.0,648,332,648,6,0
16.0,696,271,696,6,0
17.0,705,231,705,7,0
18.0,720,186,720,7,0
19.0,690,152,690,7,0
20.0,641,127,641,8,0
21.0,563,111,563,8,0
22.0,494,96,494,8,0
23.0,420,83,420,7,1
24.0,339,76,339,5,3
25.0,264,71,264,5,3
26.0,205,67,205,3,5
27.0,168,65,168,3,5
28.0,123,64,123,2,6
29.0,92,61,92,2,6
30.0,69,60,69,2,6
31.0,52,60,52,1,7
32.0,37,60,37,1,7
33.0,24,60,24,1,7
34.0,17,59,17,0,8
35.0,12,59,12,0,8
36.0,8,59,8,0,8
37.0,7,58,7,0,8
38.0,6,58,6,0,8
39.0,3,58,3,0,8
40.0,2,58,2,0,8
41.0,2,58,2,0,8
42.0,2,58,2,0,8
43.0,2,58,2,0,8
44.0,1,58,1,0,8
45.0,1,58,1,0,8
46.0,1,58,1,0,8
47.0,0,58,0,0,8
48.0,0,58,0,0,8
49.0,0,58,0,0,8
50.0,0,58,0,0,8
51.0,0,58,0,0,8
52.0,0,58,0,0,8
53.0,0,58,0,0,8
54.0,0,58,0,0,8
55.0,0,58,0,0,8
56.0,1,58,1,0,8
57.0,1,58,1,0,8
58.0,1,58,1,0,8
59.0,1,58,1,0,8
60.0,1,58,1,0,8
61.0,1,58,1,0,8
62.0,1,58,1,0,8
63.0,2,57,2,0,8
64.0,2,57,2,0,8
65.0,2,57,2,0,8
66.0,1,57,1,0,8
67.0,1,57,1,0,8
68.0,1,57,1,0,8
69.0,1,57,1,0,8
70.0,1,57,1,0,8
71.0,1,57,1,0,8
72.0,1,57,1,0,8
73.0,0,57,0,0,8
74.0,0,57,0,0,8
75.0,0,57,0,0,8
76.0,0,57,0,0,8
77.0,0,57,0,0,8
78.0,0,57,0,0,8
79.0,0,57,0,0,8
80.0,0,57,0,0,8
81.0,0,57,0,0,8
82.0,0,57,0,0,8
83.0,0,57,0,0,8
84.0,0,57,0,0,8
85.0,0,57,0,0,8
86.0,0,57,0,0,8
87.0,0,57,0,0,8
88.0,0,57,0,0,8
89.0,0,57,0,0,8
90.0,0,57,0,0,8
91.0,0,57,0,0,8
92.0,0,57,0,0,8
93.0,0,57,0,0,8
94.0,0,57,0,0,8
95.0,0,57,0,0,8
96.0,0,57,0,0,8
97.0,0,57,0,0,8
98.0,0,57,0,0,8
99.0,0,57,0,0,8
100.0,0,57,0,0,8
