time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4,1,999,1,0,0
5.0,2,998,2,0,0
6.0,3,997,3,0,0
7.0,6,994,6,0,0
8.0,12,988,12,1,0
9.0,18,982,18,1,0
10.0,27,972,27,2,0
11.0,48,951,48,4,0
12.0,76,923,76,6,0
13.0,116,883,116,8,0
14.0,166,833,166,10,0
15.0,245,753,245,12,0
16.0,329,668,329,18,0
17.0,415,579,415,23,0
18.0,507,482,507,25,0
19.0,579,404,579,30,0
20.0,638,336,638,35,0
21.0,681,274,681,38,0
22.0,694,234,694,40,1
23.0,690,200,690,41,1
24.0,663,178,663,42,2
25.0,611,150,611,41,4
26.0,550,130,550,40,6
27.0,478,116,478,38,8
28.0,391,106,391,37,10
29.0,322,100,322,36,12
30.0,258,95,258,32,18
31.0,201,88,201,28,23
32.0,164,86,164,27,25
33.0,127,85,127,22,30
34.0,105,82,105,17,35
35.0,76,81,76,14,38
36.0,56,79,56,11,41
37.0,41,79,41,10,42
38.0,31,78,31,8,44
39.0,26,77,26,7,45
40.0,24,75,24,6,46
41.0,18,75,18,6,46
42.0,16,75,16,5,47
43.0,14,75,14,4,48
44.0,9,75,9,2,50
45.0,7,75,7,1,51
46.0,5,74,5,0,52
47.0,5,74,5,0,52
48.0,4,74,4,0,52
49.0,3,74,3,0,52
50.0,1,74,1,0,52
51.0,1,74,1,0,52
52.0,1,74,1,0,52
53.0,1,74,1,0,52
54.0,1,74,1,0,52
55.0,1,74,1,0,52
56.0,0,74,0,0,52
57.0,0,74,0,0,52
58.0,0,74,0,0,52
59.0,0,74,0,0,52
60.0,0,74,0,0,52
61.0,0,74,0,0,52
62.0,0,74,0,0,52
63.0,0,74,0,0,52
64.0,0,74,0,0,52
65.0,1,74,1,0,52
66.0,1,74,1,0,52
67.0,1,74,1,0,52
68.0,1,74,1,0,52
69.0,1,74,1,0,52
70.0,1,74,1,0,52
71.0,1,74,1,0,52
72.0,1,74,1,0,52
73.0,1,74,1,0,52
74.0,1,74,1,0,52
75.0,0,74,0,0,52
76.0,0,74,0,0,52
77.0,0,74,0,0,52
78.0,0,74,0,0,52
79.0,0,74,0,0,52
80.0,0,74,0,0,52
81.0,0,74,0,0,52
82.0,0,74,0,0,52
83.0,0,74,0,0,52
84.0,0,74,0,0,52
85.0,0,74,0,0,52
86.0,0,74,0,0,52
87.0,0,74,0,0,52
88.0,0,74,0,0,52
89.0,0,74,0,0,52
90.0,0,74,0,0,52
91.0,0,74,0,0,52
92.0,0,74,0,0,52
93.0,0,74,0,0,52
94.0,0,74,0,0,52
95.0,0,74,0,0,52
96.0,0,74,0,0,52
97.0,0,74,0,0,52
98.0,0,74,0,0,52
99.0,0,74,0,0,52
100.0,0,74,0,0,52
