time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,997,3,0,0
2.0,9,991,9,0,0
3.0,14,986,14,0,0
4.0,28,972,28,0,0
5.0,41,959,41,0,0
6.0,67,933,67,0,0
7.0,106,894,106,1,0
8.0,155,845,155,2,0
9.0,250,750,250,3,0
10.0,333,666,333,3,0
11.0,432,565,432,4,0
12.0,519,472,519,6,0
13.0,586,400,586,6,0
14.0,632,340,632,8,0
15.0,682,277,682,8,0
16.0,703,230,703,9,0
17.0,705,190,705,10,0
18.0,687,160,687,10,0
19.0,615,138,615,11,0
20.0,544,125,544,11,0
21.0,460,108,460,10,1
22.0,379,97,379,9,2
23.0,312,91,312,8,3
24.0,258,87,258,8,3
25.0,197,84,197,7,4
26.0,155,78,155,5,6
27.0,118,76,118,5,6
28.0,86,76,86,3,8
29.0,68,73,68,3,8
30.0,55,72,55,2,9
31.0,38,71,38,1,10
32.0,27,71,27,1,10
33.0,20,71,20,0,11
34.0,16,71,16,0,11
35.0,13,71,13,0,11
36.0,8,70,8,0,11
37.0,6,70,6,0,11
38.0,6,70,6,0,11
39.0,3,70,3,0,11
40.0,2,70,2,0,11
41.0,1,70,1,0,11
42.0,1,70,1,0,11
43.0,1,70,1,0,11
44.0,2,70,2,0,11
45.0,2,70,2,0,11
46.0,2,69,2,0,11
47.0,2,69,2,0,11
48.0,2,69,2,0,11
49.0,2,69,2,0,11
50.0,2,69,2,0,11
51.0,2,69,2,0,11
52.0,2,69,2,0,11
53.0,2,69,2,0,11
54.0,1,69,1,0,11
55.0,1,69,1,0,11
56.0,0,69,0,0,11
57.0,0,69,0,0,11
58.0,0,69,0,0,11
59.0,0,69,0,0,11
60.0,0,69,0,0,11
61.0,0,69,0,0,11
62.0,0,69,0,0,11
63.0,0,69,0,0,11
64.0,0,69,0,0,11
65.0,0,69,0,0,11
66.0,0,69,0,0,11
67.0,0,69,0,0,11
68.0,0,69,0,0,11
69.0,0,69,0,0,11
70.0,0,69,0,0,11
71.0,0,69,0,0,11
72.0,0,69,0,0,11
73.0,0,69,0,0,11
74.0,0,69,0,0,11
75.0,0,69,0,0,11
76.0,0,69,0,0,11
77.0,0,69,0,0,11
78.0,0,69,0,0,11
79.0,0,69,0,0,11
80.0,0,69,0,0,11
81.0,1,69,1,0,11
82.0,1,69,1,0,11
83.0,1,69,1,0,11
84.0,1,69,1,0,11
85.0,1,69,1,0,11
86.0,1,69,1,0,11
87.0,1,69,1,0,11
88.0,1,69,1,0,11
89.0,1,69,1,0,11
90.0,1,69,1,0,11
91.0,0,69,0,0,11
92.0,0,69,0,0,11
93.0,0,69,0,0,11
94.0,0,69,0,0,11
95.0,0,69,0,0,11
96.0,0,69,0,0,11
97.0,0,69,0,0,11
98.0,0,69,0,0,11
99.0,0,69,0,0,11
100.0,0,69,0,0,11
