time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,998,2,0,0
2.0,2,998,2,0,0
3.0,2,998,2,0,0
4.0,2,998,2,0,0
5.0,3,997,3,0,0
6.0,4,996,4,0,0
7.0,5,995,5,0,0
8.0,7,993,7,0,0
9.0,13,987,13,0,0
10.0,27,972,27,1,0
11.0,43,955,43,1,0
12.0,68,930,68,5,0
13.0,95,903,95,8,0
14.0,140,858,140,12,0
15.0,210,787,210,22,0
16.0,292,704,292,39,0
17.0,377,618,377,48,0
18.0,477,516,477,54,0
19.0,552,435,552,65,0
20.0,620,353,620,73,0
21.0,658,298,658,78,0
22.0,703,232,703,86,0
23.0,724,187,724,95,0
24.0,707,162,707,96,1
25.0,670,138,670,97,1
26.0,619,119,619,94,5
27.0,564,94,564,92,8
28.0,471,87,471,88,12
29.0,400,78,400,80,22
30.0,315,72,315,63,39
31.0,260,68,260,54,48
32.0,200,64,200,48,54
33.0,155,62,155,37,65
34.0,125,61,125,30,73
35.0,97,61,97,25,78
36.0,73,59,73,17,86
37.0,41,58,41,8,95
38.0,34,56,34,7,97
39.0,27,55,27,6,98
40.0,20,55,20,5,99
41.0,15,55,15,4,100
42.0,11,55,11,4,100
43.0,8,54,8,2,102
44.0,8,54,8,2,102
45.0,8,54,8,2,102
46.0,6,54,6,2,102
47.0,5,54,5,2,102
48.0,3,54,3,1,103
49.0,2,54,2,1,103
50.0,2,54,2,1,103
51.0,3,53,3,1,103
52.0,2,53,2,0,104
53.0,1,53,1,0,104
54.0,2,53,2,0,104
55.0,2,53,2,0,104
56.0,2,53,2,0,104
57.0,2,53,2,0,104
58.0,2,53,2,0,104
59.0,2,53,2,0,104
60.0,2,53,2,0,104
61.0,1,53,1,0,104
62.0,1,53,1,0,104
63.0,1,53,1,0,104
64.0,0,53,0,0,104
65.0,0,53,0,0,104
66.0,0,53,0,0,104
67.0,0,53,0,0,104
68.0,0,53,0,0,104
69.0,0,53,0,0,104
70.0,0,53,0,0,104
71.0,0,53,0,0,104
72.0,0,53,0,0,104
73.0,0,53,0,0,104
74.0,0,53,0,0,104
75.0,0,53,0,0,104
76.0,0,53,0,0,104
77.0,0,53,0,0,104
78.0,0,53,0,0,104
79.0,0,53,0,0,104
80.0,0,53,0,0,104
81.0,0,53,0,0,104
82.0,0,53,0,0,104
83.0,0,53,0,0,104
84.0,0,53,0,0,104
85.0,0,53,0,0,104
86.0,0,53,0,0,104
87.0,0,53,0,0,104
88.0,0,53,0,0,104
89.0,0,53,0,0,104
90.0,0,53,0,0,104
91.0,0,53,0,0,104
92.0,0,53,0,0,104
93.0,0,53,0,0,104
94.0,0,53,0,0,104
95.0,0,53,0,0,104
96.0,0,53,0,0,104
97.0,0,53,0,0,104
98.0,0,53,0,0,104
99.0,0,53,0,0,104
100.0,0,53,0,0,104
