time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4,1,999,1,0,0
5,1,999,1,0,0
6,1,999,1,0,0
7.0,2,998,2,0,0
8.0,2,998,2,0,0
9.0,3,997,3,0,0
10.0,11,988,11,0,0
11.0,17,982,17,0,0
12.0,39,960,39,0,0
13.0,72,927,72,0,0
14.0,125,874,125,0,0
15.0,206,793,206,0,0
16.0,307,692,307,0,0
17.0,387,611,387,0,0
18.0,485,513,485,0,0
19.0,560,437,560,0,0
20.0,628,360,628,0,0
21.0,689,293,689,0,0
22.0,736,224,736,0,0
23.0,739,188,739,0,0
24.0,707,167,707,0,0
25.0,657,136,657,0,0
26.0,574,118,574,0,0
27.0,509,102,509,0,0
28.0,421,92,421,0,0
29.0,351,86,351,0,0
30.0,279,81,279,0,0
31.0,215,78,215,0,0
32.0,146,78,146,0,0
33.0,110,78,110,0,0
34.0,91,76,91,0,0
35.0,64,72,64,0,0
36.0,47,71,47,0,0
37.0,32,70,32,0,0
38.0,22,70,22,0,0
39.0,16,70,16,0,0
40.0,11,70,11,0,0
41.0,8,70,8,0,0
42.0,9,69,9,0,0
43.0,9,69,9,0,0
44.0,7,69,7,0,0
45.0,3,69,3,0,0
46.0,2,69,2,0,0
47.0,1,69,1,0,0
48.0,1,69,1,0,0
49.0,1,69,1,0,0
50.0,1,69,1,0,0
51.0,1,69,1,0,0
52.0,0,69,0,0,0
53.0,0,69,0,0,0
54.0,0,69,0,0,0
55.0,0,69,0,0,0
56.0,0,69,0,0,0
57.0,0,69,0,0,0
58.0,0,69,0,0,0
59.0,0,69,0,0,0
60.0,0,69,0,0,0
61.0,0,69,0,0,0
62.0,0,69,0,0,0
63.0,1,69,1,0,0
64.0,1,69,1,0,0
65.0,1,69,1,0,0
66.0,1,69,1,0,0
67.0,1,69,1,0,0
68.0,1,69,1,0,0
69.0,1,69,1,0,0
70.0,1,69,1,0,0
71.0,1,69,1,0,0
72.0,1,69,1,0,0
73.0,0,69,0,0,0
74.0,0,69,0,0,0
75.0,0,69,0,0,0
76.0,0,69,0,0,0
77.0,0,69,0,0,0
78.0,0,69,0,0,0
79.0,0,69,0,0,0
80.0,0,69,0,0,0
81.0,0,69,0,0,0
82.0,0,69,0,0,0
83.0,0,69,0,0,0
84.0,0,69,0,0,0
85.0,0,69,0,0,0
86.0,0,69,0,0,0
87.0,0,69,0,0,0
88.0,0,69,0,0,0
89.0,0,69,0,0,0
90.0,0,69,0,0,0
91.0,0,69,0,0,0
92.0,0,69,0,0,0
93.0,0,69,0,0,0
94.0,0,69,0,0,0
95.0,0,69,0,0,0
96.0,0,69,0,0,0
97.0,0,69,0,0,0
98.0,0,69,0,0,0
99.0,0,69,0,0,0
100.0,0,69,0,0,0
