time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,997,3,0,0
2.0,8,992,8,0,0
3.0,10,990,10,0,0
4.0,18,982,18,0,0
5.0,40,960,40,0,0
6.0,67,933,67,0,0
7.0,106,894,106,0,0
8.0,166,834,166,0,0
9.0,249,751,249,0,0
10.0,342,657,342,0,0
11.0,432,565,432,0,0
12.0,520,472,520,0,0
13.0,603,387,603,0,0
14.0,667,315,667,0,0
15.0,713,247,713,0,0
16.0,727,206,727,1,0
17.0,733,161,733,1,0
18.0,702,132,702,1,0
19.0,637,114,637,1,0
20.0,561,96,561,1,0
21.0,478,87,478,1,0
22.0,397,75,397,1,0
23.0,314,73,314,1,0
24.0,244,71,244,1,0
25.0,178,69,178,1,0
26.0,142,65,142,1,0
27.0,98,64,98,1,0
28.0,70,63,70,1,0
29.0,52,63,52,1,0
30.0,36,60,36,0,1
31.0,27,60,27,0,1
32.0,16,59,16,0,1
33.0,14,59,14,0,1
34.0,13,58,13,0,1
35.0,11,58,11,0,1
36.0,7,58,7,0,1
37.0,6,58,6,0,1
38.0,5,58,5,0,1
39.0,5,58,5,0,1
40.0,3,57,3,0,1
41.0,3,57,3,0,1
42.0,2,57,2,0,1
43.0,2,57,2,0,1
44.0,1,57,1,0,1
45.0,1,57,1,0,1
46.0,1,57,1,0,1
47.0,1,57,1,0,1
48.0,1,57,1,0,1
49.0,2,56,2,0,1
50.0,1,56,1,0,1
51.0,1,56,1,0,1
52.0,1,56,1,0,1
53.0,1,56,1,0,1
54.0,1,56,1,0,1
55.0,1,56,1,0,1
56.0,1,56,1,0,1
57.0,1,56,1,0,1
58.0,1,56,1,0,1
59.0,0,56,0,0,1
60.0,0,56,0,0,1
61.0,1,56,1,0,1
62.0,1,56,1,0,1
63.0,1,56,1,0,1
64.0,1,56,1,0,1
65.0,1,56,1,0,1
66.0,1,56,1,0,1
67.0,1,56,1,0,1
68.0,1,56,1,0,1
69.0,1,56,1,0,1
70.0,1,56,1,0,1
71.0,0,56,0,0,1
72.0,0,56,0,0,1
73.0,0,56,0,0,1
74.0,0,56,0,0,1
75.0,0,56,0,0,1
76.0,0,56,0,0,1
77.0,0,56,0,0,1
78.0,0,56,0,0,1
79.0,0,56,0,0,1
80.0,0,56,0,0,1
81.0,0,56,0,0,1
82.0,0,56,0,0,1
83.0,0,56,0,0,1
84.0,0,56,0,0,1
85.0,0,56,0,0,1
86.0,0,56,0,0,1
87.0,0,56,0,0,1
88.0,0,56,0,0,1
89.0,0,56,0,0,1
90.0,0,56,0,0,1
91.0,0,56,0,0,1
92.0,0,56,0,0,1
93.0,0,56,0,0,1
94.0,0,56,0,0,1
95.0,0,56,0,0,1
96.0,0,56,0,0,1
97.0,0,56,0,0,1
98.0,0,56,0,0,1
99.0,0,56,0,0,1
100.0,0,56,0,0,1
