time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,1,99,1,0,0
2.0,1,99,1,0,0
3.0,2,98,2,1,0
4.0,2,98,2,1,0
5.0,3,97,3,1,0
6.0,7,93,7,1,0
7.0,9,91,9,1,0
8.0,9,91,9,1,0
9.0,10,90,10,1,0
10.0,9,90,9,1,0
11.0,12,87,12,2,0
12.0,21,78,21,5,0
13.0,23,75,23,4,1
14.0,26,72,26,5,1
15.0,32,65,32,7,1
16.0,33,60,33,8,1
17.0,34,57,34,9,1
18.0,36,55,36,9,1
19.0,40,50,40,10,1
20.0,40,50,40,10,1
21.0,37,50,37,9,2
22.0,29,49,29,7,5
23.0,28,47,28,8,5
24.0,25,47,25,7,6
