time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,1,99,1,0,0
2.0,2,98,2,0,0
3.0,2,98,2,0,0
4.0,2,98,2,0,0
5.0,2,98,2,0,0
6.0,3,97,3,1,0
7.0,3,97,3,1,0
8.0,4,96,4,1,0
9.0,7,93,7,1,0
10.0,7,92,7,1,0
11.0,9,90,9,1,0
12.0,9,89,9,1,0
13.0,11,87,11,1,0
14.0,15,83,15,1,0
15.0,18,80,18,1,0
16.0,22,75,22,2,1
17.0,23,74,23,2,1
18.0,23,73,23,3,1
19.0,24,69,24,3,1
20.0,23,69,23,3,1
21.0,23,67,23,4,1
22.0,23,66,23,5,1
23.0,21,66,21,5,1
24.0,17,66,17,5,1
