time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,1,99,1,1,0
2.0,1,99,1,1,0
3.0,1,99,1,1,0
4.0,1,99,1,1,0
5.0,1,99,1,1,0
6.0,2,98,2,1,0
7.0,2,98,2,1,0
8.0,3,97,3,2,0
9.0,3,97,3,2,0
10.0,2,97,2,1,1
11.0,2,97,2,1,1
12.0,3,96,3,1,1
13.0,3,96,3,1,1
14.0,6,93,6,2,1
15.0,8,91,8,3,1
16.0,9,89,9,4,1
17.0,12,86,12,4,1
18.0,13,84,13,4,2
19.0,17,80,17,6,2
20.0,19,78,19,6,2
21.0,27,70,27,9,2
22.0,35,61,35,10,2
23.0,41,55,41,14,2
24.0,43,50,43,14,3
