time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3,1,199,1,0,0
4,1,199,1,0,0
5.0,2,198,2,0,0
6.0,2,198,2,0,0
7.0,3,197,3,0,0
8.0,5,195,5,0,0
9.0,7,193,7,0,0
10.0,9,190,9,0,0
11.0,20,179,20,0,0
12.0,24,175,24,0,0
13.0,32,167,32,0,0
14.0,44,155,44,0,0
15.0,53,145,53,0,0
16.0,69,129,69,1,0
17.0,85,112,85,1,0
18.0,98,97,98,1,0
19.0,121,72,121,1,0
20.0,134,56,134,2,0
21.0,133,46,133,2,0
22.0,136,39,136,2,0
23.0,136,31,136,2,0
24.0,131,24,131,2,0
25.0,133,12,133,2,0
26.0,121,9,121,2,0
27.0,104,9,104,2,0
28.0,91,7,91,2,0
29.0,66,7,66,2,0
30.0,52,5,52,1,1
31.0,42,5,42,1,1
32.0,36,4,36,1,1
33.0,29,3,29,1,1
34.0,22,2,22,0,2
35.0,10,2,10,0,2
36.0,7,2,7,0,2
37.0,7,2,7,0,2
38.0,5,2,5,0,2
39.0,5,2,5,0,2
40.0,3,2,3,0,2
41.0,3,2,3,0,2
42.0,2,2,2,0,2
43.0,1,2,1,0,2
44.0,0,2,0,0,2
45.0,0,2,0,0,2
46.0,0,2,0,0,2
47.0,0,2,0,0,2
48.0,0,2,0,0,2
49.0,1,2,1,0,2
50.0,1,2,1,0,2
51.0,1,2,1,0,2
52.0,1,2,1,0,2
53.0,1,2,1,0,2
54.0,1,2,1,0,2
55.0,1,2,1,0,2
56.0,1,2,1,0,2
57.0,1,2,1,0,2
58.0,1,2,1,0,2
59.0,0,2,0,0,2
60.0,0,2,0,0,2
61.0,0,2,0,0,2
62.0,0,2,0,0,2
63.0,0,2,0,0,2
64.0,0,2,0,0,2
65.0,0,2,0,0,2
66.0,0,2,0,0,2
67.0,0,2,0,0,2
68.0,0,2,0,0,2
69.0,0,2,0,0,2
70.0,0,2,0,0,2
71.0,0,2,0,0,2
72.0,0,2,0,0,2
73.0,0,2,0,0,2
74.0,0,2,0,0,2
75.0,0,2,0,0,2
76.0,0,2,0,0,2
77.0,0,2,0,0,2
78.0,0,2,0,0,2
79.0,0,2,0,0,2
80.0,0,2,0,0,2
81.0,0,2,0,0,2
82.0,0,2,0,0,2
83.0,0,2,0,0,2
84.0,0,2,0,0,2
85.0,0,2,0,0,2
86.0,0,2,0,0,2
87.0,0,2,0,0,2
88.0,0,2,0,0,2
89.0,0,2,0,0,2
90.0,0,2,0,0,2
91.0,0,2,0,0,2
92.0,0,2,0,0,2
93.0,0,2,0,0,2
94.0,0,2,0,0,2
95.0,0,2,0,0,2
96.0,0,2,0,0,2
97.0,0,2,0,0,2
98.0,0,2,0,0,2
99.0,0,2,0,0,2
100.0,0,2,0,0,2
