time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,7,793,7,0,0
2.0,17,783,17,0,0
3.0,50,750,50,1,0
4.0,113,687,113,5,0
5.0,212,588,212,5,0
6.0,349,451,349,9,0
7.0,497,303,497,15,0
8.0,605,195,605,18,0
9.0,664,136,664,18,0
10.0,707,92,707,19,0
11.0,716,77,716,19,0
12.0,715,68,715,19,0
13.0,691,60,691,20,0
14.0,639,53,639,20,0
15.0,544,49,544,20,0
16.0,414,46,414,20,0
17.0,273,44,273,19,1
18.0,164,44,164,15,5
19.0,106,43,106,15,5
20.0,59,43,59,11,9
21.0,38,43,38,5,15
22.0,26,43,26,2,18
23.0,19,43,19,2,18
24.0,11,43,11,1,19
25.0,7,43,7,1,19
26.0,4,43,4,1,19
27.0,1,43,1,0,20
28.0,1,43,1,0,20
29.0,0,43,0,0,20
30.0,0,43,0,0,20
31.0,0,43,0,0,20
32.0,0,43,0,0,20
33.0,0,43,0,0,20
34.0,0,43,0,0,20
35.0,0,43,0,0,20
36.0,0,43,0,0,20
37.0,0,43,0,0,20
38.0,0,43,0,0,20
39.0,0,43,0,0,20
40.0,0,43,0,0,20
41.0,0,43,0,0,20
42.0,0,43,0,0,20
43.0,0,43,0,0,20
44.0,0,43,0,0,20
45.0,0,43,0,0,20
46.0,0,43,0,0,20
47.0,0,43,0,0,20
48.0,0,43,0,0,20
49.0,0,43,0,0,20
50.0,0,43,0,0,20
51.0,0,43,0,0,20
52.0,0,43,0,0,20
53.0,0,43,0,0,20
54.0,0,43,0,0,20
55.0,0,43,0,0,20
56.0,0,43,0,0,20
57.0,0,43,0,0,20
58.0,0,43,0,0,20
59.0,0,43,0,0,20
60.0,0,43,0,0,20
61.0,0,43,0,0,20
62.0,0,43,0,0,20
63.0,0,43,0,0,20
64.0,0,43,0,0,20
65.0,0,43,0,0,20
66.0,0,43,0,0,20
67.0,0,43,0,0,20
68.0,0,43,0,0,20
69.0,0,43,0,0,20
70.0,0,43,0,0,20
71.0,0,43,0,0,20
72.0,0,43,0,0,20
73.0,0,43,0,0,20
74.0,0,43,0,0,20
75.0,0,43,0,0,20
76.0,0,43,0,0,20
77.0,0,43,0,0,20
78.0,0,43,0,0,20
79.0,0,43,0,0,20
80.0,0,43,0,0,20
81.0,0,43,0,0,20
82.0,0,43,0,0,20
83.0,0,43,0,0,20
84.0,0,43,0,0,20
85.0,0,43,0,0,20
86.0,0,43,0,0,20
87.0,0,43,0,0,20
88.0,0,43,0,0,20
89.0,0,43,0,0,20
90.0,0,43,0,0,20
91.0,0,43,0,0,20
92.0,0,43,0,0,20
93.0,0,43,0,0,20
94.0,0,43,0,0,20
95.0,0,43,0,0,20
96.0,0,43,0,0,20
97.0,0,43,0,0,20
98.0,0,43,0,0,20
99.0,0,43,0,0,20
100.0,0,43,0,0,20
