time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2.0,2,198,2,0,0
3.0,2,198,2,0,0
4.0,2,198,2,0,0
5.0,2,198,2,0,0
6.0,2,198,2,0,0
7.0,2,198,2,0,0
8.0,3,197,3,0,0
9.0,4,196,4,1,0
10.0,4,195,4,1,0
11.0,5,194,5,1,0
12.0,7,191,7,1,0
13.0,8,190,8,1,0
14.0,11,187,11,1,0
15.0,11,187,11,1,0
16.0,12,186,12,1,0
17.0,17,181,17,1,0
18.0,19,178,19,1,0
19.0,26,171,26,2,0
20.0,30,166,30,2,0
21.0,33,162,33,3,0
22.0,40,152,40,3,0
23.0,46,144,46,3,1
24.0,53,134,53,4,1
25.0,63,124,63,4,1
26.0,80,106,80,7,1
27.0,84,97,84,9,1
28.0,85,93,85,10,1
29.0,89,83,89,10,1
30.0,90,77,90,10,1
31.0,93,71,93,11,1
32.0,89,65,89,11,1
33.0,84,62,84,10,2
34.0,77,60,77,10,2
35.0,74,52,74,10,3
36.0,62,49,62,10,3
37.0,56,47,56,10,4
38.0,52,47,52,9,5
39.0,46,43,46,9,5
40.0,37,43,37,6,8
41.0,32,41,32,4,10
42.0,25,41,25,3,11
43.0,24,39,24,3,11
44.0,23,38,23,3,11
45.0,21,32,21,2,12
46.0,18,32,18,2,12
47.0,17,32,17,2,12
48.0,17,32,17,2,12
49.0,12,32,12,1,13
50.0,13,31,13,1,13
51.0,12,29,12,0,14
52.0,12,29,12,0,14
53.0,10,29,10,0,14
54.0,9,29,9,0,14
55.0,3,29,3,0,14
56.0,4,28,4,1,14
57.0,4,28,4,1,14
58.0,5,27,5,1,14
59.0,6,26,6,1,14
60.0,5,26,5,1,14
61.0,3,26,3,1,14
62.0,3,26,3,1,14
63.0,3,26,3,1,14
64.0,3,26,3,1,14
65.0,3,26,3,1,14
66.0,3,26,3,1,14
67.0,3,26,3,1,14
68.0,2,26,2,1,14
69.0,1,26,1,1,14
70.0,1,25,1,0,15
71.0,1,25,1,0,15
72.0,1,25,1,0,15
73.0,1,25,1,0,15
74.0,1,25,1,0,15
75.0,1,25,1,0,15
76.0,1,25,1,0,15
77.0,1,25,1,0,15
78.0,1,25,1,0,15
79.0,1,25,1,0,15
80.0,0,25,0,0,15
81.0,0,25,0,0,15
82.0,0,25,0,0,15
83.0,0,25,0,0,15
84.0,0,25,0,0,15
85.0,0,25,0,0,15
86.0,0,25,0,0,15
87.0,0,25,0,0,15
88.0,0,25,0,0,15
89.0,0,25,0,0,15
90.0,0,25,0,0,15
91.0,0,25,0,0,15
92.0,0,25,0,0,15
93.0,0,25,0,0,15
94.0,0,25,0,0,15
95.0,0,25,0,0,15
96.0,0,25,0,0,15
97.0,0,25,0,0,15
98.0,0,25,0,0,15
99.0,0,25,0,0,15
100.0,0,25,0,0,15
