time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,198,2,1,0
2.0,2,198,2,1,0
3.0,2,198,2,1,0
4.0,3,197,3,1,0
5.0,4,196,4,1,0
6.0,4,196,4,1,0
7.0,8,192,8,1,0
8.0,12,188,12,2,0
9.0,18,182,18,2,0
10.0,27,173,27,4,0
11.0,33,166,33,4,0
12.0,45,154,45,7,0
13.0,57,142,57,7,0
14.0,74,123,74,7,1
15.0,91,105,91,10,1
16.0,109,87,109,13,1
17.0,123,69,123,13,1
18.0,135,54,135,14,1
19.0,143,40,143,15,1
20.0,148,28,148,17,1
21.0,149,20,149,18,1
22.0,142,17,142,17,2
23.0,132,15,132,17,2
24.0,114,13,114,15,4
25.0,104,8,104,15,4
26.0,87,7,87,12,7
27.0,70,6,70,12,7
28.0,55,6,55,11,8
29.0,39,6,39,8,11
30.0,26,6,26,5,14
31.0,20,5,20,5,14
32.0,16,5,16,4,15
33.0,13,5,13,3,16
34.0,9,5,9,1,18
35.0,3,5,3,0,19
36.0,2,5,2,0,19
37.0,1,5,1,0,19
38.0,2,4,2,0,19
39.0,2,4,2,0,19
40.0,2,4,2,0,19
41.0,1,4,1,0,19
42.0,1,4,1,0,19
43.0,1,4,1,0,19
44.0,1,4,1,0,19
45.0,1,4,1,0,19
46.0,1,4,1,0,19
47.0,1,4,1,0,19
48.0,0,4,0,0,19
49.0,0,4,0,0,19
50.0,0,4,0,0,19
51.0,0,4,0,0,19
52.0,0,4,0,0,19
53.0,0,4,0,0,19
54.0,0,4,0,0,19
55.0,0,4,0,0,19
56.0,0,4,0,0,19
57.0,0,4,0,0,19
58.0,0,4,0,0,19
59.0,0,4,0,0,19
60.0,0,4,0,0,19
61.0,0,4,0,0,19
62.0,0,4,0,0,19
63.0,0,4,0,0,19
64.0,0,4,0,0,19
65.0,0,4,0,0,19
66.0,0,4,0,0,19
67.0,0,4,0,0,19
68.0,0,4,0,0,19
69.0,0,4,0,0,19
70.0,0,4,0,0,19
71.0,0,4,0,0,19
72.0,0,4,0,0,19
73.0,0,4,0,0,19
74.0,0,4,0,0,19
75.0,0,4,0,0,19
76.0,0,4,0,0,19
77.0,0,4,0,0,19
78.0,0,4,0,0,19
79.0,0,4,0,0,19
80.0,0,4,0,0,19
81.0,1,4,1,1,18
82.0,1,4,1,1,18
83.0,1,4,1,1,18
84.0,1,4,1,1,18
85.0,1,4,1,1,18
86.0,1,4,1,1,18
87.0,1,4,1,1,18
88.0,1,4,1,1,18
89.0,1,4,1,1,18
90.0,1,4,1,1,18
91.0,1,4,1,1,18
92.0,1,4,1,1,18
93.0,1,4,1,1,18
94.0,1,4,1,1,18
95.0,0,4,0,0,19
96.0,0,4,0,0,19
97.0,0,4,0,0,19
98.0,0,4,0,0,19
99.0,0,4,0,0,19
100.0,0,4,0,0,19
