time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2,1,199,1,0,0
3,1,199,1,0,0
4,1,199,1,0,0
5.0,2,198,2,0,0
6.0,4,196,4,0,0
7.0,4,196,4,0,0
8.0,5,195,5,0,0
9.0,6,194,6,0,0
10.0,10,189,10,0,0
11.0,13,186,13,1,0
12.0,15,184,15,1,0
13.0,23,176,23,2,0
14.0,36,163,36,3,0
15.0,46,152,46,3,0
16.0,57,139,57,3,0
17.0,73,123,73,5,0
18.0,88,107,88,7,0
19.0,110,84,110,10,0
20.0,121,68,121,11,0
21.0,143,44,143,11,0
22.0,152,33,152,14,0
23.0,155,23,155,16,0
24.0,148,18,148,16,0
25.0,139,15,139,16,1
26.0,130,11,130,16,1
27.0,115,11,115,15,2
28.0,103,8,103,14,3
29.0,83,8,83,14,3
30.0,70,6,70,14,3
31.0,44,6,44,12,5
32.0,34,6,34,10,7
33.0,24,5,24,7,10
34.0,18,5,18,6,11
35.0,16,5,16,6,11
36.0,9,5,9,3,14
37.0,7,5,7,1,16
38.0,4,5,4,1,16
39.0,3,5,3,0,17
40.0,1,5,1,0,17
41.0,1,5,1,0,17
42.0,1,5,1,0,17
43.0,0,5,0,0,17
44.0,0,5,0,0,17
45.0,0,5,0,0,17
46.0,1,5,1,0,17
47.0,1,5,1,0,17
48.0,1,5,1,0,17
49.0,1,5,1,0,17
50.0,1,5,1,0,17
51.0,1,5,1,0,17
52.0,1,5,1,0,17
53.0,1,5,1,0,17
54.0,1,5,1,0,17
55.0,1,5,1,0,17
56.0,0,5,0,0,17
57.0,0,5,0,0,17
58.0,0,5,0,0,17
59.0,0,5,0,0,17
60.0,0,5,0,0,17
61.0,0,5,0,0,17
62.0,0,5,0,0,17
63.0,0,5,0,0,17
64.0,0,5,0,0,17
65.0,0,5,0,0,17
66.0,0,5,0,0,17
67.0,0,5,0,0,17
68.0,0,5,0,0,17
69.0,0,5,0,0,17
70.0,0,5,0,0,17
71.0,0,5,0,0,17
72.0,0,5,0,0,17
73.0,0,5,0,0,17
74.0,0,5,0,0,17
75.0,0,5,0,0,17
76.0,0,5,0,0,17
77.0,0,5,0,0,17
78.0,0,5,0,0,17
79.0,0,5,0,0,17
80.0,0,5,0,0,17
81.0,0,5,0,0,17
82.0,0,5,0,0,17
83.0,0,5,0,0,17
84.0,0,5,0,0,17
85.0,0,5,0,0,17
86.0,0,5,0,0,17
87.0,0,5,0,0,17
88.0,0,5,0,0,17
89.0,0,5,0,0,17
90.0,0,5,0,0,17
91.0,0,5,0,0,17
92.0,0,5,0,0,17
93.0,0,5,0,0,17
94.0,0,5,0,0,17
95.0,0,5,0,0,17
96.0,0,5,0,0,17
97.0,0,5,0,0,17
98.0,0,5,0,0,17
99.0,0,5,0,0,17
100.0,0,5,0,0,17
