time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,199,1,0,0
2.0,2,198,2,0,0
3.0,2,198,2,0,0
4.0,3,197,3,0,0
5.0,3,197,3,0,0
6.0,5,195,5,0,0
7.0,7,193,7,0,0
8.0,8,192,8,0,0
9.0,10,190,10,0,0
10.0,12,187,12,0,0
11.0,18,181,18,0,0
12.0,24,174,24,0,0
13.0,34,164,34,0,0
14.0,43,154,43,0,0
15.0,59,138,59,1,0
16.0,70,125,70,1,0
17.0,89,104,89,3,0
18.0,104,88,104,4,0
19.0,126,64,126,4,0
20.0,135,52,135,5,0
21.0,144,37,144,5,0
22.0,148,26,148,5,0
23.0,145,19,145,5,0
24.0,138,16,138,5,0
25.0,126,13,126,5,0
26.0,116,10,116,5,0
27.0,100,7,100,5,0
28.0,85,7,85,5,0
29.0,62,5,62,4,1
30.0,51,5,51,4,1
31.0,35,4,35,2,3
32.0,23,4,23,1,4
33.0,16,4,16,1,4
34.0,13,3,13,0,5
35.0,10,3,10,0,5
36.0,7,3,7,0,5
37.0,4,3,4,0,5
38.0,4,3,4,0,5
39.0,2,3,2,0,5
40.0,2,3,2,0,5
41.0,1,3,1,0,5
42.0,1,3,1,0,5
43.0,1,3,1,0,5
44.0,0,3,0,0,5
45.0,0,3,0,0,5
46.0,0,3,0,0,5
47.0,0,3,0,0,5
48.0,0,3,0,0,5
49.0,0,3,0,0,5
50.0,0,3,0,0,5
51.0,0,3,0,0,5
52.0,0,3,0,0,5
53.0,0,3,0,0,5
54.0,0,3,0,0,5
55.0,0,3,0,0,5
56.0,0,3,0,0,5
57.0,0,3,0,0,5
58.0,0,3,0,0,5
59.0,0,3,0,0,5
60.0,0,3,0,0,5
61.0,0,3,0,0,5
62.0,0,3,0,0,5
63.0,0,3,0,0,5
64.0,0,3,0,0,5
65.0,0,3,0,0,5
66.0,0,3,0,0,5
67.0,1,3,1,0,5
68.0,1,3,1,0,5
69.0,1,3,1,0,5
70.0,1,3,1,0,5
71.0,1,3,1,0,5
72.0,1,3,1,0,5
73.0,1,3,1,0,5
74.0,1,3,1,0,5
75.0,1,3,1,0,5
76.0,1,3,1,0,5
77.0,0,3,0,0,5
78.0,0,3,0,0,5
79.0,0,3,0,0,5
80.0,0,3,0,0,5
81.0,0,3,0,0,5
82.0,0,3,0,0,5
83.0,0,3,0,0,5
84.0,0,3,0,0,5
85.0,0,3,0,0,5
86.0,0,3,0,0,5
87.0,0,3,0,0,5
88.0,0,3,0,0,5
89.0,0,3,0,0,5
90.0,0,3,0,0,5
91.0,0,3,0,0,5
92.0,0,3,0,0,5
93.0,0,3,0,0,5
94.0,0,3,0,0,5
95.0,0,3,0,0,5
96.0,0,3,0,0,5
97.0,0,3,0,0,5
98.0,0,3,0,0,5
99.0,0,3,0,0,5
100.0,0,3,0,0,5
