time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4,1,999,1,0,0
5.0,2,998,2,0,0
6.0,3,997,3,0,0
7.0,3,997,3,0,0
8.0,5,995,5,0,0
9.0,8,992,8,0,0
10.0,8,991,8,0,0
11.0,9,990,9,0,0
12.0,10,989,10,0,0
13.0,13,986,13,0,0
14.0,24,975,24,0,0
15.0,32,966,32,0,0
16.0,49,948,49,0,0
17.0,76,921,76,0,0
18.0,135,860,135,0,0
19.0,207,785,207,0,0
20.0,281,710,281,0,0
21.0,356,634,356,0,0
22.0,463,526,463,0,0
23.0,550,436,550,0,0
24.0,620,355,620,0,0
25.0,692,274,692,0,0
26.0,722,226,722,0,0
27.0,736,185,736,0,0
28.0,709,151,709,0,0
29.0,656,129,656,0,0
30.0,602,108,602,0,0
31.0,543,91,543,0,0
32.0,445,81,445,0,0
33.0,359,77,359,0,0
34.0,282,73,282,0,0
35.0,205,69,205,0,0
36.0,158,68,158,0,0
37.0,117,68,117,0,0
38.0,84,67,84,0,0
39.0,63,66,63,0,0
40.0,42,66,42,0,0
41.0,27,64,27,0,0
42.0,17,64,17,0,0
43.0,13,64,13,0,0
44.0,10,63,10,0,0
45.0,6,63,6,0,0
46.0,5,63,5,0,0
47.0,5,63,5,0,0
48.0,5,62,5,0,0
49.0,4,62,4,0,0
50.0,4,62,4,0,0
51.0,3,61,3,0,0
52.0,3,61,3,0,0
53.0,3,61,3,0,0
54.0,2,61,2,0,0
55.0,2,61,2,0,0
56.0,2,61,2,0,0
57.0,2,61,2,0,0
58.0,1,61,1,0,0
59.0,1,61,1,0,0
60.0,1,61,1,0,0
61.0,0,61,0,0,0
62.0,0,61,0,0,0
63.0,0,61,0,0,0
64.0,0,61,0,0,0
65.0,0,61,0,0,0
66.0,0,61,0,0,0
67.0,0,61,0,0,0
68.0,0,61,0,0,0
69.0,0,61,0,0,0
70.0,0,61,0,0,0
71.0,0,61,0,0,0
72.0,0,61,0,0,0
73.0,0,61,0,0,0
74.0,0,61,0,0,0
75.0,0,61,0,0,0
76.0,0,61,0,0,0
77.0,0,61,0,0,0
78.0,0,61,0,0,0
79.0,0,61,0,0,0
80.0,0,61,0,0,0
81.0,0,61,0,0,0
82.0,0,61,0,0,0
83.0,0,61,0,0,0
84.0,1,61,1,0,0
85.0,1,61,1,0,0
86.0,1,61,1,0,0
87.0,1,61,1,0,0
88.0,1,61,1,0,0
89.0,1,61,1,0,0
90.0,1,61,1,0,0
91.0,1,61,1,0,0
92.0,1,61,1,0,0
93.0,1,61,1,0,0
94.0,0,61,0,0,0
95.0,0,61,0,0,0
96.0,0,61,0,0,0
97.0,0,61,0,0,0
98.0,0,61,0,0,0
99.0,0,61,0,0,0
100.0,0,61,0,0,0
