time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4,1,999,1,0,0
5,1,999,1,0,0
6,1,999,1,0,0
7.0,3,997,3,0,0
8.0,4,996,4,0,0
9.0,7,993,7,0,0
10.0,17,982,17,2,0
11.0,32,967,32,4,0
12.0,65,934,65,5,0
13.0,111,888,111,12,0
14.0,175,824,175,25,0
15.0,261,738,261,37,0
16.0,350,649,350,49,0
17.0,435,562,435,58,0
18.0,518,478,518,70,0
19.0,605,388,605,82,0
20.0,655,329,655,87,0
21.0,698,273,698,97,0
22.0,710,229,710,101,0
23.0,706,194,706,106,0
24.0,684,163,684,106,2
25.0,625,146,625,104,4
26.0,563,130,563,105,5
27.0,490,118,490,100,12
28.0,411,112,411,87,25
29.0,327,106,327,75,37
30.0,266,101,266,64,49
31.0,216,96,216,56,58
32.0,168,92,168,45,70
33.0,130,88,130,33,82
34.0,98,86,98,28,87
35.0,74,83,74,19,97
36.0,56,83,56,15,101
37.0,41,83,41,10,106
38.0,34,82,34,8,108
39.0,28,82,28,8,108
40.0,22,82,22,6,110
41.0,16,82,16,4,112
42.0,14,81,14,4,112
43.0,10,81,10,4,112
44.0,7,81,7,3,113
45.0,4,81,4,2,114
46.0,3,81,3,1,115
47.0,3,81,3,1,115
48.0,2,81,2,1,115
49.0,2,80,2,0,116
50.0,2,80,2,0,116
51.0,2,80,2,0,116
52.0,1,80,1,0,116
53.0,1,80,1,0,116
54.0,1,80,1,0,116
55.0,1,80,1,0,116
56.0,1,80,1,0,116
57.0,1,80,1,0,116
58.0,1,80,1,0,116
59.0,0,80,0,0,116
60.0,0,80,0,0,116
61.0,0,80,0,0,116
62.0,0,80,0,0,116
63.0,0,80,0,0,116
64.0,0,80,0,0,116
65.0,0,80,0,0,116
66.0,0,80,0,0,116
67.0,0,80,0,0,116
68.0,0,80,0,0,116
69.0,0,80,0,0,116
70.0,0,80,0,0,116
71.0,0,80,0,0,116
72.0,0,80,0,0,116
73.0,0,80,0,0,116
74.0,0,80,0,0,116
75.0,0,80,0,0,116
76.0,0,80,0,0,116
77.0,0,80,0,0,116
78.0,0,80,0,0,116
79.0,0,80,0,0,116
80.0,0,80,0,0,116
81.0,0,80,0,0,116
82.0,0,80,0,0,116
83.0,0,80,0,0,116
84.0,0,80,0,0,116
85.0,0,80,0,0,116
86.0,0,80,0,0,116
87.0,0,80,0,0,116
88.0,0,80,0,0,116
89.0,0,80,0,0,116
90.0,0,80,0,0,116
91.0,0,80,0,0,116
92.0,0,80,0,0,116
93.0,0,80,0,0,116
94.0,0,80,0,0,116
95.0,0,80,0,0,116
96.0,0,80,0,0,116
97.0,0,80,0,0,116
98.0,0,80,0,0,116
99.0,0,80,0,0,116
100.0,0,80,0,0,116
