time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3.0,2,998,2,0,0
4.0,3,997,3,0,0
5.0,9,991,9,0,0
6.0,24,976,24,0,0
7.0,36,964,36,0,0
8.0,66,934,66,3,0
9.0,103,897,103,5,0
10.0,153,846,153,8,0
11.0,232,767,232,11,0
12.0,317,682,317,15,0
13.0,403,595,403,30,0
14.0,505,492,505,43,0
15.0,582,409,582,54,0
16.0,649,327,649,58,0
17.0,695,269,695,63,0
18.0,716,221,716,66,0
19.0,715,187,715,70,0
20.0,703,151,703,75,0
21.0,647,131,647,77,0
22.0,582,112,582,78,3
23.0,524,96,524,77,5
24.0,436,91,436,75,8
25.0,365,87,365,73,11
26.0,291,79,291,69,15
27.0,229,73,229,55,30
28.0,178,66,178,43,43
29.0,140,63,140,32,54
30.0,105,63,105,28,58
31.0,82,63,82,23,63
32.0,65,62,65,20,66
33.0,47,61,47,16,70
34.0,38,61,38,11,75
35.0,34,60,34,9,77
36.0,22,60,22,5,81
37.0,16,60,16,4,82
38.0,10,59,10,3,83
39.0,6,59,6,2,84
40.0,6,59,6,2,84
41.0,5,59,5,1,85
42.0,3,59,3,0,86
43.0,2,59,2,0,86
44.0,2,59,2,0,86
45.0,1,59,1,0,86
46.0,1,59,1,0,86
47.0,1,59,1,0,86
48.0,0,59,0,0,86
49.0,1,59,1,1,85
50.0,1,59,1,1,85
51.0,1,59,1,1,85
52.0,1,59,1,1,85
53.0,1,59,1,1,85
54.0,1,59,1,1,85
55.0,1,59,1,1,85
56.0,1,59,1,1,85
57.0,1,59,1,1,85
58.0,1,59,1,1,85
59.0,1,59,1,1,85
60.0,1,59,1,1,85
61.0,1,59,1,1,85
62.0,1,59,1,1,85
63.0,0,59,0,0,86
64.0,0,59,0,0,86
65.0,0,59,0,0,86
66.0,0,59,0,0,86
67.0,0,59,0,0,86
68.0,0,59,0,0,86
69.0,0,59,0,0,86
70.0,0,59,0,0,86
71.0,0,59,0,0,86
72.0,0,59,0,0,86
73.0,0,59,0,0,86
74.0,0,59,0,0,86
75.0,0,59,0,0,86
76.0,0,59,0,0,86
77.0,0,59,0,0,86
78.0,0,59,0,0,86
79.0,0,59,0,0,86
80.0,0,59,0,0,86
81.0,0,59,0,0,86
82.0,0,59,0,0,86
83.0,0,59,0,0,86
84.0,0,59,0,0,86
85.0,0,59,0,0,86
86.0,0,59,0,0,86
87.0,0,59,0,0,86
88.0,0,59,0,0,86
89.0,0,59,0,0,86
90.0,0,59,0,0,86
91.0,0,59,0,0,86
92.0,0,59,0,0,86
93.0,0,59,0,0,86
94.0,0,59,0,0,86
95.0,0,59,0,0,86
96.0,0,59,0,0,86
97.0,0,59,0,0,86
98.0,0,59,0,0,86
99.0,0,59,0,0,86
100.0,0,59,0,0,86
