time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4,1,999,1,0,0
5,1,999,1,0,0
6.0,4,996,4,0,0
7.0,11,989,11,0,0
8.0,18,982,18,0,0
9.0,41,959,41,0,0
10.0,62,937,62,0,0
11.0,103,896,103,0,0
12.0,162,837,162,0,0
13.0,225,774,225,1,0
14.0,324,675,324,1,0
15.0,427,572,427,1,0
16.0,527,469,527,1,0
17.0,585,404,585,2,0
18.0,659,323,659,4,0
19.0,699,260,699,4,0
20.0,726,211,726,4,0
21.0,715,181,715,4,0
22.0,684,153,684,4,0
23.0,649,126,649,4,0
24.0,561,115,561,4,0
25.0,472,101,472,4,0
26.0,379,91,379,4,0
27.0,322,83,322,3,1
28.0,248,78,248,3,1
29.0,186,77,186,3,1
30.0,142,72,142,3,1
31.0,115,68,115,2,2
32.0,87,66,87,0,4
33.0,60,66,60,0,4
34.0,50,65,50,0,4
35.0,36,65,36,0,4
36.0,26,65,26,0,4
37.0,20,63,20,0,4
38.0,16,62,16,0,4
39.0,15,62,15,0,4
40.0,10,62,10,0,4
41.0,7,61,7,0,4
42.0,5,61,5,0,4
43.0,5,61,5,0,4
44.0,4,61,4,0,4
45.0,4,61,4,0,4
46.0,4,61,4,0,4
47.0,2,61,2,0,4
48.0,1,61,1,0,4
49.0,1,61,1,0,4
50.0,1,61,1,0,4
51.0,0,61,0,0,4
52.0,0,61,0,0,4
53.0,0,61,0,0,4
54.0,0,61,0,0,4
55.0,0,61,0,0,4
56.0,0,61,0,0,4
57.0,0,61,0,0,4
58.0,0,61,0,0,4
59.0,0,61,0,0,4
60.0,0,61,0,0,4
61.0,0,61,0,0,4
62.0,0,61,0,0,4
63.0,0,61,0,0,4
64.0,0,61,0,0,4
65.0,0,61,0,0,4
66.0,0,61,0,0,4
67.0,0,61,0,0,4
68.0,0,61,0,0,4
69.0,0,61,0,0,4
70.0,0,61,0,0,4
71.0,1,61,1,0,4
72.0,1,61,1,0,4
73.0,1,61,1,0,4
74.0,1,61,1,0,4
75.0,1,61,1,0,4
76.0,1,61,1,0,4
77.0,1,61,1,0,4
78.0,1,61,1,0,4
79.0,1,61,1,0,4
80.0,1,61,1,0,4
81.0,0,61,0,0,4
82.0,0,61,0,0,4
83.0,0,61,0,0,4
84.0,0,61,0,0,4
85.0,0,61,0,0,4
86.0,0,61,0,0,4
87.0,0,61,0,0,4
88.0,0,61,0,0,4
89.0,0,61,0,0,4
90.0,0,61,0,0,4
91.0,0,61,0,0,4
92.0,0,61,0,0,4
93.0,0,61,0,0,4
94.0,0,61,0,0,4
95.0,0,61,0,0,4
96.0,0,61,0,0,4
97.0,0,61,0,0,4
98.0,0,61,0,0,4
99.0,0,61,0,0,4
100.0,0,61,0,0,4
