time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,998,2,0,0
2.0,3,997,3,0,0
3.0,4,996,4,0,0
4.0,7,993,7,0,0
5.0,12,988,12,0,0
6.0,32,968,32,0,0
7.0,79,921,79,0,0
8.0,132,868,132,0,0
9.0,196,804,196,0,0
10.0,302,697,302,0,0
11.0,399,599,399,0,0
12.0,487,510,487,0,0
13.0,580,416,580,0,0
14.0,656,337,656,0,0
15.0,718,270,718,0,0
16.0,749,219,749,0,0
17.0,743,178,743,0,0
18.0,721,147,721,0,0
19.0,687,117,687,0,0
20.0,600,97,600,0,0
21.0,515,84,515,0,0
22.0,429,81,429,0,0
23.0,339,77,339,0,0
24.0,264,73,264,0,0
25.0,200,70,200,0,0
26.0,149,70,149,0,0
27.0,110,68,110,0,0
28.0,82,65,82,0,0
29.0,53,64,53,0,0
30.0,33,64,33,0,0
31.0,20,64,20,0,0
32.0,17,64,17,0,0
33.0,13,64,13,0,0
34.0,9,64,9,0,0
35.0,6,64,6,0,0
36.0,7,63,7,0,0
37.0,5,63,5,0,0
38.0,2,63,2,0,0
39.0,1,63,1,0,0
40.0,1,63,1,0,0
41.0,1,63,1,0,0
42.0,1,63,1,0,0
43.0,1,63,1,0,0
44.0,1,63,1,0,0
45.0,1,63,1,0,0
46.0,0,63,0,0,0
47.0,0,63,0,0,0
48.0,0,63,0,0,0
49.0,0,63,0,0,0
50.0,0,63,0,0,0
51.0,0,63,0,0,0
52.0,0,63,0,0,0
53.0,0,63,0,0,0
54.0,0,63,0,0,0
55.0,0,63,0,0,0
56.0,0,63,0,0,0
57.0,0,63,0,0,0
58.0,0,63,0,0,0
59.0,0,63,0,0,0
60.0,0,63,0,0,0
61.0,0,63,0,0,0
62.0,0,63,0,0,0
63.0,0,63,0,0,0
64.0,0,63,0,0,0
65.0,0,63,0,0,0
66.0,0,63,0,0,0
67.0,0,63,0,0,0
68.0,0,63,0,0,0
69.0,0,63,0,0,0
70.0,0,63,0,0,0
71.0,0,63,0,0,0
72.0,0,63,0,0,0
73.0,0,63,0,0,0
74.0,0,63,0,0,0
75.0,0,63,0,0,0
76.0,0,63,0,0,0
77.0,0,63,0,0,0
78.0,0,63,0,0,0
79.0,0,63,0,0,0
80.0,0,63,0,0,0
81.0,0,63,0,0,0
82.0,0,63,0,0,0
83.0,0,63,0,0,0
84.0,0,63,0,0,0
85.0,0,63,0,0,0
86.0,0,63,0,0,0
87.0,0,63,0,0,0
88.0,0,63,0,0,0
89.0,0,63,0,0,0
90.0,0,63,0,0,0
91.0,0,63,0,0,0
92.0,0,63,0,0,0
93.0,0,63,0,0,0
94.0,0,63,0,0,0
95.0,0,63,0,0,0
96.0,0,63,0,0,0
97.0,0,63,0,0,0
98.0,0,63,0,0,0
99.0,0,63,0,0,0
100.0,0,63,0,0,0
