time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,0,0
2,1,999,1,0,0
3,1,999,1,0,0
4.0,2,998,2,0,0
5.0,2,998,2,0,0
6.0,2,998,2,0,0
7.0,2,998,2,0,0
8.0,2,998,2,0,0
9.0,2,998,2,0,0
10.0,1,998,1,0,0
11.0,1,998,1,0,0
12.0,2,997,2,0,0
13.0,2,997,2,0,0
14.0,2,996,2,0,0
15.0,2,996,2,0,0
16.0,2,996,2,0,0
17.0,2,996,2,0,0
18.0,2,996,2,0,0
19.0,2,996,2,0,0
20.0,2,996,2,0,0
21.0,2,996,2,0,0
22.0,1,996,1,0,0
23.0,1,996,1,0,0
24.0,1,995,1,0,0
25.0,4,992,4,0,0
26.0,6,990,6,0,0
27.0,13,983,13,0,0
28.0,19,977,19,1,0
29.0,20,976,20,1,0
30.0,32,964,32,1,0
31.0,42,954,42,2,0
32.0,59,937,59,2,0
33.0,81,915,81,4,0
34.0,103,892,103,7,0
35.0,134,858,134,7,0
36.0,163,827,163,9,0
37.0,197,786,197,10,0
38.0,240,738,240,10,0
39.0,281,696,281,10,0
40.0,322,643,322,10,0
41.0,369,587,369,10,0
42.0,391,547,391,10,1
43.0,396,522,396,10,1
44.0,403,495,403,10,1
45.0,396,467,396,9,2
46.0,385,449,385,9,2
47.0,367,425,367,8,4
48.0,349,392,349,5,7
49.0,320,379,320,5,7
50.0,276,368,276,4,9
51.0,227,360,227,3,10
52.0,200,348,200,3,10
53.0,183,340,183,3,10
54.0,164,332,164,3,10
55.0,140,328,140,3,10
56.0,125,324,125,2,11
57.0,106,320,106,2,11
58.0,76,317,76,2,11
59.0,69,311,69,3,11
60.0,59,311,59,3,11
61.0,51,310,51,2,12
62.0,39,310,39,2,12
63.0,34,307,34,2,12
64.0,28,304,28,2,13
65.0,25,303,25,2,13
66.0,23,301,23,2,13
67.0,20,300,20,2,13
68.0,18,299,18,2,13
69.0,13,299,13,2,13
70.0,14,298,14,2,13
71.0,13,298,13,2,13
72.0,13,298,13,2,13
73.0,9,298,9,1,14
74.0,7,298,7,1,14
75.0,9,295,9,1,14
76.0,7,295,7,1,14
77.0,6,295,6,1,14
78.0,4,295,4,0,15
79.0,4,295,4,0,15
80.0,4,294,4,0,15
81.0,4,294,4,0,15
82.0,4,294,4,0,15
83.0,4,294,4,0,15
84.0,4,294,4,0,15
85.0,2,293,2,0,15
86.0,2,293,2,0,15
87.0,2,293,2,0,15
88.0,2,293,2,0,15
89.0,2,293,2,0,15
90.0,1,293,1,0,15
91.0,1,293,1,0,15
92.0,1,293,1,0,15
93.0,1,293,1,0,15
94.0,1,293,1,0,15
95.0,0,293,0,0,15
96.0,0,293,0,0,15
97.0,0,293,0,0,15
98.0,0,293,0,0,15
99.0,0,293,0,0,15
100.0,1,293,1,0,15
