time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,5000,0,5000,130,0
2.0,5000,0,5000,130,0
3.0,5000,0,5000,130,0
4.0,5000,0,5000,130,0
5.0,5000,0,5000,130,0
6.0,5000,0,5000,130,0
7.0,5000,0,5000,130,0
8.0,5000,0,5000,130,0
9.0,5000,0,5000,130,0
10.0,4999,0,4999,130,0
11.0,130,0,130,130,0
12.0,130,0,130,130,0
13.0,130,0,130,130,0
14.0,130,0,130,130,0
15.0,0,0,0,0,130
16.0,0,0,0,0,130
17.0,0,0,0,0,130
18.0,0,0,0,0,130
19.0,0,0,0,0,130
20.0,0,0,0,0,130
21.0,0,0,0,0,130
22.0,0,0,0,0,130
23.0,0,0,0,0,130
24.0,0,0,0,0,130
25.0,0,0,0,0,130
26.0,0,0,0,0,130
27.0,0,0,0,0,130
28.0,0,0,0,0,130
29.0,0,0,0,0,130
30.0,0,0,0,0,130
31.0,0,0,0,0,130
32.0,0,0,0,0,130
33.0,0,0,0,0,130
34.0,0,0,0,0,130
35.0,0,0,0,0,130
36.0,0,0,0,0,130
37.0,0,0,0,0,130
38.0,0,0,0,0,130
39.0,0,0,0,0,130
40.0,0,0,0,0,130
41.0,0,0,0,0,130
42.0,0,0,0,0,130
43.0,0,0,0,0,130
44.0,0,0,0,0,130
45.0,0,0,0,0,130
46.0,0,0,0,0,130
47.0,0,0,0,0,130
48.0,0,0,0,0,130
49.0,0,0,0,0,130
50.0,0,0,0,0,130
51.0,0,0,0,0,130
52.0,0,0,0,0,130
53.0,0,0,0,0,130
54.0,0,0,0,0,130
55.0,0,0,0,0,130
56.0,0,0,0,0,130
57.0,0,0,0,0,130
58.0,0,0,0,0,130
59.0,0,0,0,0,130
60.0,0,0,0,0,130
61.0,0,0,0,0,130
62.0,0,0,0,0,130
63.0,0,0,0,0,130
64.0,0,0,0,0,130
65.0,0,0,0,0,130
66.0,0,0,0,0,130
67.0,0,0,0,0,130
68.0,0,0,0,0,130
69.0,0,0,0,0,130
70.0,0,0,0,0,130
71.0,0,0,0,0,130
72.0,0,0,0,0,130
73.0,0,0,0,0,130
74.0,0,0,0,0,130
75.0,0,0,0,0,130
76.0,0,0,0,0,130
77.0,0,0,0,0,130
78.0,0,0,0,0,130
79.0,0,0,0,0,130
80.0,0,0,0,0,130
81.0,0,0,0,0,130
82.0,0,0,0,0,130
83.0,0,0,0,0,130
84.0,0,0,0,0,130
85.0,0,0,0,0,130
86.0,0,0,0,0,130
87.0,0,0,0,0,130
88.0,0,0,0,0,130
89.0,0,0,0,0,130
90.0,0,0,0,0,130
91.0,0,0,0,0,130
92.0,0,0,0,0,130
93.0,0,0,0,0,130
94.0,0,0,0,0,130
95.0,0,0,0,0,130
96.0,0,0,0,0,130
97.0,0,0,0,0,130
98.0,0,0,0,0,130
99.0,0,0,0,0,130
100.0,0,0,0,0,130
